classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
152,LOMEPAL,,,,TROP BEAU,IDOL / PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2022,1,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
153,SASSO,,,,ELLE VEUT,WLAB / CONSTELLATION,2022,1,Akuma Tracks,,Kaza,Sasso,2021-07-09,,
154,BOLÉMVN,,,,ÇA CANARDE,CAPITOL MUSIC FRANCE / MILLENIUM,2022,1,Dave (Beatmaker),Banger MelodyZ,Guy2Bezbar,Bolémvn,2021-07-09,,
155,GRAND CORPS MALADE,,,,DERRIÈRE LE BROUILLARD,VIRGIN RECORDS FRANCE / ANOUCHE PRODUCTIONS,2022,1,Mosimann,Tiery-F,Louane,Grand Corps Malade,2020-09-11,,
156,ED SHEERAN,,,,SHAPE OF YOU,WARNER / ATLANTIC RECORDS UK,2022,1,,,,,,,
157,QUEEN,,,,DON'T STOP ME NOW,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2022,1,Roy Thomas Baker,Queen,Brian May,Freddie Mercury,1978-11-10,sample,Tour Overture - SET 69
158,GALA,,,,FREED FROM DESIRE,MCA / UMSM,2022,1,Molella,Phil Jay,Gala,Molella,1996-10-23,sample,3 ÉTOILES - Yanslo
159,JUSTIN WELLINGTON,,,,IKO IKO,SONY MUSIC ENTERTAINMENT / B1,2022,1,Matthew Adcock,,Barbara Hawkins,James Crawford,2019-06-03,sample,Bowser Chef SML - Tuah Boys
160,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2022,1,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
161,MAES,,,,KALENJI,CAPITOL MUSIC FRANCE / MILLENIUM,2022,1,DJ Bellek,,Zkr,Maes,2021-12-22,,
162,KORE,NINHO,,,MON POTO,RCA GROUP / AWA/RCA,2022,1,NASKID,Aurélien Mazin,Ninho,,2021-03-12,,
163,JUL,,,,BEUH A LA FRAMBOISE,BELIEVE / D'OR ET DE PLATINE,2022,1,Kakou,,JuL,,2021-12-10,,
164,BENAB,,,,MON POTO,ISLAND DEF JAM / BENDO / DRACARYS MUSIC,2022,1,Bersa,,Benab,,2021-12-17,sample,Poto (Prod.MxAI) - Prod.MxAI
165,BLACK EYED PEAS,,,,GIRL LIKE ME,POLYDOR,2022,1,Johnny Goldstein,Shakira,Shakira,Tim Mitchell,2020-06-19,interpolation,Girl Like You - will.i.am
166,ANGÈLE,,,,LIBRE,ROMANCE MUSIQUE / ANGELE VL RECORDS,2022,1,Angèle,Tristan Salvati,Angèle,,2021-12-03,,
167,DOJA CAT,,,,KISS ME MORE,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2022,1,Yeti Beats,Rogét Chahayed,Carter Lang,Doja Cat,2021-04-09,sample,​call me - ‍xaev
168,LA FÈVE,,,,MAUVAIS PAYEUR,WARNER / WALONE,2022,1,​demna,,La Fève,,2021-10-21,sample,Dirtmouth - Christopher Larkin
169,ZIAK,,,,GALERIE,CAPITOL MUSIC FRANCE / MILLENIUM,2022,1,Dr Devil,,Ziak,,2021-05-19,interpolation,Ronaldo - Ziak
170,STROMAE,,,,ALORS ON DANSE,POLYDOR / MOSAERT,2022,1,Stromae,,Stromae,,2009-09-26,sample,Bon Appétit - Kabe
171,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2022,1,Le Side,,OBOY,,2019-07-12,,
172,LADY GAGA,,,,SHALLOW,POLYDOR / UNIVERSAL MUSIC,2022,1,Benjamin Rice,Lady Gaga,Andrew Wyatt,Anthony Rossomando,2018-09-27,sample,10 Toes - Ghais Guevara
173,SEXION D'ASSAUT,,,,WATI BY NIGHT,SONY MUSIC ENTERTAINMENT / JIVE EPIC,2022,1,Wisla,Renaud Rebillaud,GIMS,Black M,2010-03-23,interpolation,Chien d’la casse - Diddi Trix
174,ORELSAN,,,,ATHÉNA,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2022,1,Phazz,,OrelSan,,2021-11-19,interpolation,Dis-moi - OrelSan
175,DUA LIPA,,,,LOVE AGAIN,WEA / WARNER RECORDS,2022,1,KOZ,Stuart Price,Irving Wallman,Max Wartell,2020-03-27,sample,Your Woman - White Town
176,JUL,,,,ALORS LA ZONE,BELIEVE / D'OR ET DE PLATINE,2022,1,SMR (FRA),,JuL,,2021-06-07,,
177,DAVE STEWART,,,,SWEET DREAMS,SONY MUSIC ENTERTAINMENT / SONY BMG MUSIC UK,2022,1,,,,,,,
178,ORELSAN,,,,ENSEMBLE,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2022,1,Skread,,OrelSan,,2021-11-19,,
179,PARTENAIRE PARTICULIER,,,,PARTENAIRE PARTICULIER,MCA / UMSM,2022,1,,,Éric Fettweiss,Pierre Béraud-Sudreau,,sample,Les Claviers - SUMMERGOD
180,NAPS,,,,LA DANSE DES BANDITS,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2022,1,Nass Brans,PMR,SCH,Naps,2021-04-02,,
181,CAMILA CABELLO,,,,DON'T GO YET,SONY MUSIC ENTERTAINMENT / EPIC,2022,1,,,,,,,
182,JUL,,,,TODA LA NOCHE FEAT. NAPS & MORAD,BELIEVE / D'OR ET DE PLATINE,2022,1,,,,,,,
183,NO LIMIT,ORELSAN,NINHO,,MILLIONS,NO LIMIT PROD / NO LIMIT PROD/EPIC,2022,1,Skread,Phazz,Ninho,OrelSan,2021-06-18,,
184,JUSTIN BIEBER,,,,PEACHES,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,1,HARV,Shndō,Justin Bieber,watt,2021-03-19,sample,Shaun King Is Not Seeing Heaven - Ghais Guevara
185,DUNCAN LAURENCE,,,,ARCADE,POLYDOR / UNIVERSAL MUSIC,2022,1,Oscar Holleman,Wouter Hardy,Will Knox,Wouter Hardy,2019-03-07,sample,i hate every night - Lil Soda Boi
186,PNL,,,,HASTA LA VISTA,MUSICAST / QLF RECORDS,2022,1,Nk.F,Joa (FRA),N.O.S,Ademo,2019-04-05,,
187,ORELSAN,,,,CIVILISATION,3EME BUREAU,2022,1,Skread,,OrelSan,,2021-11-19,,
188,SAINT JHN,,,,ROSES,SONY MUSIC ENTERTAINMENT / B1,2022,1,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
189,NINHO,,,,GOUTTE D’EAU,WARNER / REC. 118 / MAL LUNÉ MUSIC,2022,1,Kozbeatz,,Ninho,,2019-02-21,,
190,PLK,,,,PILOTE,PANENKA MUSIC,2022,1,Neo Maestro,BGRZ,Hamza,PLK,2020-08-28,,
191,DAFT PUNK,PHARRELL WILLIAMS AND NILE RODGERS,,,GET LUCKY,SONY MUSIC CATALOGUE / COLUMBIA,2022,1,,,,,,,
192,PURPLE DISCO MACHINE,,,,DOPAMINE,SONY MUSIC ENTERTAINMENT / COLUMBIA LOCAL,2022,1,Purple Disco Machine,,Lovespeake,Edvard Førre Erfjord,2021-08-27,,
193,NINHO,,,,TOUT EN GUCCI,REC. 118 / MAL LUNE MUSIC,2022,1,Lil Ben,,Ninho,,2020-10-30,,
194,VIANNEY,,,,BEAU-PAPA,BELIEVE / TÔT OU TARD,2022,1,Vianney,,Vianney,,2020-08-21,,
195,MOHA K,,,,VROUM VROUM,WLAB,2022,1,Loïc Sainte-Rose,DJ Mike One,Moha K,,2021-03-26,,
196,OUTKAST,,,,HEY YA!,SONY MUSIC ENTERTAINMENT / ARIOLA,2022,1,André 3000,,André 3000,,2003-09-09,sample,My beautiful dark twisted hoobastank - William Maranci
197,OLIVIA RODRIGO,,,,GOOD 4 U,POLYDOR / UNIVERSAL MUSIC,2022,1,Alexander 23,Dan Nigro,Josh Farro,Hayley Williams,2021-05-14,sample,THATS WHAT I WANT - Lil Nas X
198,SHAKIRA,,,,DON'T WAIT UP,SONY MUSIC ENTERTAINMENT / RCA,2022,1,Shakira,Ian Kirkpatrick,Emily Warren,Ian Kirkpatrick,2021-07-16,,
199,IMAGINE DRAGONS,,,,BELIEVER,POLYDOR / INTERSCOPE RECORDS,2022,1,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2017-02-01,sample,Novo Dono dos Miraculous - Venum Beats
200,QUEEN,,,,ANOTHER ONE BITES THE DUST,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2022,1,Reinhold Mack,Queen,John Deacon,,1980-06-30,sample,Songs After Bad Translations! - Steve Terreberry
1,NINHO,,,,JEFE,REC. 118 / MAL LUNE MUSIC,2022,2,PHILY ASAP,Mi8,Ninho,,2021-12-03,,
2,STROMAE,,,,L’ENFER,POLYDOR,2022,2,Stromae,,Stromae,,2022-01-09,,
3,NINHO,,,,VVS,REC. 118 / MAL LUNE MUSIC,2022,2,Young KO,,Ninho,,2021-12-03,,
4,VALD,,,,ANUNNAKI,SONY MUSIC ENTERTAINMENT / ECHELON RECORDS,2022,2,Seezy,Dany Synthé,Vald,,2022-01-07,,
5,ORELSAN,,,,JOUR MEILLEUR,3EME BUREAU,2022,2,Skread,,OrelSan,,2021-11-19,,
6,NAPS,,,,BEST LIFE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2022,2,CDR (FRA),,GIMS,Naps,2021-09-29,interpolation,PS5 - Drismer & PCN
7,GAYLE,,,,ABCDEFU,WEA / ATLANTIC/ARTHOUSE RECORDS,2022,2,Pete Nappi,,GAYLE,Sara Davis,2021-08-13,sample,Abcde forgot the rest - Lil Woodryc
8,NINHO,,,,VÉRITÉ,REC. 118 / MAL LUNE MUSIC,2022,2,Daimo Beats,,Ninho,,2021-12-03,,
9,CKAY,,,,LOVE NWANTITI,WEA / WM SOUTH AFRICA,2022,2,CKay,,CKay,,2019-08-29,,
10,ANGÈLE,,,,DÉMONS,ROMANCE MUSIQUE / ANGELE VL RECORDS,2022,2,Angèle,Tristan Salvati,Damso,Angèle,2021-12-03,,
11,ED SHEERAN,,,,SHIVERS,WEA / ATLANTIC RECORDS UK,2022,2,Ed Sheeran,Fred again..,Ed Sheeran,Kal Lavelle,2021-09-10,sample,A.T.E - Yung Nobre
12,ELTON JOHN,DUA LIPA,,,COLD HEART,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2022,2,GD8,,KayleeHazel,Elton John,2024-05-24,,
13,FARRUKO,,,,PEPAS,SONY MUSIC ENTERTAINMENT / RCA,2022,2,Sharo Towers,Ghetto,IAmChino,Juan Manuel Gomez,2021-06-24,sample,Dos Tres Trucos - Paola Suárez
14,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2022,2,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
15,NINHO,,,,AÏCHA,REC. 118 / MAL LUNE MUSIC,2022,2,Hoodstar,Young KO,Ninho,,2021-12-03,,
16,ANGÈLE,,,,BRUXELLES JE T'AIME,ROMANCE MUSIQUE / ANGELE VL RECORDS,2022,2,Angèle,Tristan Salvati,Angèle,,2021-10-21,,
17,THE WEEKND,,,,TAKE MY BREATH,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oscar Holter,Oscar Holter,Belly,2021-08-06,sample,damn! we got it bad: you’ll never guess what happens next - leroy
18,IMAGINE DRAGONS,,,,ENEMY,POLYDOR / INTERSCOPE RECORDS,2022,2,Mattman & Robin,,Justin Tranter,JID,2021-10-28,sample,‎the house 𝐏𝐀𝐑𝐓 𝐎𝐍𝐄 - ‎beenibroh
19,OBOY,,,,TDB,BELIEVE / SYNDICATE RECORDS,2022,2,Le Side,,OBOY,,2021-07-02,,
20,THE KID LAROI,,,,STAY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,2,Cashmere Cat,Blake Slatkin,Finatik,Zac,2021-07-09,sample,​sirens r kinda scary - ‍xaev
21,THE WEEKND,,,,SACRIFICE,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Swedish House Mafia,Steve Angello,Axwell,2022-01-07,sample,Thriller - Michael Jackson
22,STROMAE,,,,SANTÉ,POLYDOR,2022,2,Juanpaio Toch,Moon Willis,Stromae,Moon Willis,2021-10-15,,
23,TREI DEGETE,SQUEEZIE,KRONOMUZIK,,TIME TIME,BELIEVE / BALAI STEAK // PLAY TWO,2022,2,Myd,KronoMuzik,Squeezie,Myd,2021-11-11,,
24,LOST FREQUENCIES,,,,WHERE ARE YOU NOW,SONY MUSIC ENTERTAINMENT / EPIC AMSTERDAM,2022,2,Lost Frequencies,,Joacim Persson,Dag Lundberg,2021-07-30,sample,Everything: 2022 Megamix - Joseph James (DJ)
25,NINHO,,,,SKY PRIORITY,REC. 118 / MAL LUNE MUSIC,2022,2,BBP,,Ninho,,2021-12-03,,
26,LE CLASSICO ORGANISÉ,,,,LE CLASSICO ORGANISÉ,BELIEVE / RIEN 100 RIEN,2022,2,JuL,,SCH,Kofs,2021-11-05,interpolation,Spaghetti - Hamza
27,ZIAK,,,,FIXETTE,CAPITOL MUSIC FRANCE / MILLENIUM,2022,2,Focus Beatz,,Ziak,,2020-10-19,interpolation,Shonen - Ziak
28,1PLIKÉ140,,,,CANADA,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC FRANCE,2022,2,Benzo808,NO LUV (Producer),1PLIKÉ140,Benzo808,2022-01-07,,
29,ADELE,,,,EASY ON ME,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,2,Greg Kurstin,,Adele,Greg Kurstin,2021-10-15,sample,Te Amo Baby - Danieze Santiago
30,KOBA LAD,,,,DOUDOU,CAPITOL MUSIC FRANCE / MILLENIUM,2022,2,HRNN,Noxious,Naps,Koba LaD,2021-12-09,,
31,NINHO,,,,ARME DE POING,REC. 118 / MAL LUNE MUSIC,2022,2,SNK,Young KO,Ninho,,2021-12-03,,
32,TAYC,,,,D O D O,BELIEVE / PLAY TWO,2022,2,BlackDoe,,Tayc,,2021-11-19,interpolation,Soundgasm - Rema
33,ORELSAN,,,,LA QUÊTE,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2022,2,Phazz,Skread,OrelSan,,2021-11-19,interpolation,CP_002_Les aventures de MiniSan - OrelSan
34,ED SHEERAN,,,,BAD HABITS,WEA / ATLANTIC RECORDS,2022,2,Ed Sheeran,Fred again..,Ed Sheeran,Fred again..,2021-06-25,sample,Tino x Fumez The Engineer - Plugged In - Fumez The Engineer
35,JUL,,,,LA MISS,BELIEVE / D'OR ET DE PLATINE,2022,2,Kakou,,JuL,,2021-12-10,,
36,PLK FT OBOY,,,,ATTENTAT FEAT.OBOY,PANENKA,2022,2,,,,,,,
37,KIM,,,,LOVE & LOVÉ,BELIEVE / HORION,2022,2,,,,,,,
38,GAZO,,,,MAUVAIS 2X,SONY MUSIC ENTERTAINMENT / BSB PROD,2022,2,Nardey,Shiruken Music,Gazo,Ninho,2021-11-19,,
39,IMAGINE DRAGONS,,,,WRECKED,POLYDOR / INTERSCOPE RECORDS,2022,2,Imagine Dragons,,Dan Reynolds,Wayne Sermon,2021-07-02,,
40,LIL NAS X,,,,INDUSTRY BABY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,2,,,,,,,
41,ACRAZE,,,,DO IT TO IT,VIRGIN RECORDS FRANCE / VIRGIN RECORDS P&D,2022,2,ACRAZE,,Sean Paul (YoungBloodZ),Farrah King,2021-08-20,interpolation,Bounce Wit’ It - ACRAZE
42,ORELSAN,,,,L'ODEUR DE L'ESSENCE,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2022,2,Phazz,Skread,OrelSan,,2021-11-17,interpolation,Changement - OrelSan
43,LE CLASSICO ORGANISÉ,,,,CŒUR DE PIRATE,BELIEVE / RIEN 100 RIEN,2022,2,Toto Beats,Nass Prod,Thabiti,SAF,2021-11-05,,
44,GLASS ANIMALS,,,,HEAT WAVES,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2022,2,Dave Bayley,,Dave Bayley,,2020-06-29,sample,Guess What’s Back - David0Mario
45,HORNET LA FRAPPE,NINHO,,,GASOLINA,REC. 118 / DIEZ PEUFRA,2022,2,Ani Beatz,CG Flow,Ninho,Hornet La Frappe,2021-08-27,,
46,NINHO,,,,OG,REC. 118 / MAL LUNE MUSIC,2022,2,Lil Ben,,Ninho,,2021-12-03,,
47,NISKA,,,,N.I,CAPITOL MUSIC FRANCE / MILLENIUM,2022,2,Noxious,,Ninho,Niska,2021-11-03,interpolation,Le monde est méchant - Niska
48,NINHO,,,,NO LIFE,REC. 118 / MAL LUNE MUSIC,2022,2,Artro,,Ninho,,2021-12-03,,
49,DOJA CAT,,,,WOMAN,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2022,2,Linden Jay,Yeti Beats,Aynzli Jones,Jidenna,2021-06-25,sample,GO GO [Label Mix] - SkidKiller
50,NINHO,,,,INTRO,REC. 118 / MAL LUNE MUSIC,2022,2,DJ Quick,,Ninho,,2015-05-01,,
51,NINHO,,,,OUTRO,REC. 118 / MAL LUNE MUSIC,2022,2,Mehdi Nine,,Ninho,,2019-03-22,sample,Down In Flames - Ella Vos
52,ROSALÍA,,,,LA FAMA,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,2,The Weeknd,ROSALÍA,El Guincho,Noah Goldstein,2021-11-11,interpolation,TOTO - Karmen (FRA)
53,COLDPLAY,,,,MY UNIVERSE,WEA / PARLOPHONE UK,2022,2,Max Martin,Oscar Holter,Guy Berryman,Jonny Buckland,2021-09-24,sample,(venus) - 金星 - d e l g a d o 悲伤 (Delgado Shiiro)
54,ORELSAN,,,,DU PROPRE,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2022,2,Skread,,OrelSan,,2021-11-19,,
55,THE WEEKND,,,,OUT OF TIME,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oneohtrix Point Never,亜蘭知子 (Tomoko Aran),Tetsuro Harada,2022-01-07,sample,Midnight Pretenders - 亜蘭知子 (Tomoko Aran)
56,THE WEEKND,,,,HOW DO I MAKE YOU LOVE ME?,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oneohtrix Point Never,Steve Angello,Sebastian Ingrosso,2022-01-07,sample,Take My Breath - The Weeknd
57,SWEDISH HOUSE MAFIA,,,,MOTH TO A FLAME,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,Swedish House Mafia,Desembra,Axwell,Steve Angello,2021-10-22,sample,CURA DI TE - Voga
58,THE WEEKND,,,,GASOLINE,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oneohtrix Point Never,Matt Cohn,The Weeknd,2022-01-07,interpolation,Falling Back - Drake
59,GABRY PONTE/LUM!X/PREZIOSO,,,,THUNDER,WEA / SPINNIN' RECORDS,2022,2,Prezioso,Gabry Ponte,Prezioso,Alessandro Hueber,2021-05-07,sample,Viento - Gabry Ponte
60,OFENBACH,,,,HURRICANE,WARNER / ELEKTRA FRANCE,2022,2,Quarterhead,Ofenbach,Ella Henderson,Mark B,2021-09-17,,
61,NINHO,,,,LA MAISON QUE JE VOULAIS,REC. 118 / MAL LUNE MUSIC,2022,2,Ani Beatz,,Ninho,,2021-12-03,,
62,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
63,TINLICKER,,,,BECAUSE YOU MOVE ME,SONY MUSIC ENTERTAINMENT / B1,2022,2,Thomas Helsloot,Jordi van Achthoven,Yael Watchman,Thomas Helsloot,2017-07-31,,
64,1PLIKÉ140,,,,COMME BOU,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC FRANCE,2022,2,9ineteen,,1PLIKÉ140,,2022-01-07,,
65,JASON DERULO,,,,ACAPULCO,WEA / ATLANTIC RECORDS,2022,2,Saltwives,Punctual,Madison Love,Will Lansley,2021-09-03,sample,El Mismo Sol - Alvaro Soler
66,KALASH,GAZO,,,TU LE SAIS,BELIEVE / PLAY TWO,2022,2,Malibu Beatz,Bouba No Time,Gazo,Kalash,2021-07-23,,
67,LIL NAS X,,,,THATS WHAT I WANT,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,2,Ryan Tedder,KBeaZy,KBeaZy,Blake Slatkin,2021-09-17,sample,I Want Misery - Pluffaduff
68,THE WEEKND,,,,IS THERE SOMEONE ELSE?,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oneohtrix Point Never,The Weeknd,TBHits,2022-01-07,sample,Starry Eyes - The Weeknd
69,JOÉ DWÈT FILÉ,,,,BABY GIRL,SONY MUSIC ENTERTAINMENT / DF EMPIRE,2022,2,Joé Dwèt Filé,,Leto,Joé Dwèt Filé,2022-01-07,,
70,GIMS,VITAA,,,PRENDS MA MAIN,SONY MUSIC ENTERTAINMENT / PLAY TWO,2022,2,Renaud Rebillaud,,Vitaa,GIMS,2021-10-08,,
71,NINHO,,,,MOOD,REC. 118 / MAL LUNE MUSIC,2022,2,Kubix (Producer),LVDR,Ninho,,2021-12-03,,
72,JNR CHOI,,,,TO THE MOON,JNR CHOI,2022,2,Parked Up,,Jeff Bhasker,Philip Lawrence,2021-11-06,sample,talking to the moon - Sam Tompkins
73,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
74,KOBA LAD,,,,DADDY CHOCOLAT,CAPITOL MUSIC FRANCE / MILLENIUM,2022,2,FD Prod,Chapo,Gazo,Koba LaD,2021-06-18,interpolation,Aller sans retour - Zola
75,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2022,2,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
76,NINHO,,,,ATHÉNA,REC. 118 / MAL LUNE MUSIC,2022,2,Daimo Beats,,Ninho,,2021-12-03,,
77,THE WEEKND,,,,DAWN FM,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,,,,,,,
78,JUL,,,,LA STREET,BELIEVE / D'OR ET DE PLATINE,2022,2,Scar (FRA),Voluptyk,Morad,JuL,2021-12-10,,
79,CLARA LUCIANI,,,,RESPIRE ENCORE,ROMANCE MUSIQUE,2022,2,Pierrick Devin,Breakbot,Sage,Clara Luciani,2021-06-11,,
80,GRAND CORPS MALADE,,,,NOS PLUS BELLES ANNÉES,VIRGIN RECORDS FRANCE / ANOUCHE PRODUCTIONS,2022,2,Mosimann,,Grand Corps Malade,Kimberose,2021-09-02,,
81,THE WEEKND,,,,BEST FRIENDS,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oneohtrix Point Never,Oneohtrix Point Never,The Weeknd,2022-01-07,sample,Midnight Pretenders - 亜蘭知子 (Tomoko Aran)
82,THE WEEKND,,,,LESS THAN ZERO,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oneohtrix Point Never,Max Martin,Oscar Holter,2022-01-07,sample,Everything: 2022 Megamix - Joseph James (DJ)
83,THE WEEKND,,,,HERE WE GO… AGAIN,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Rex Kudo,Brian Kennedy,Benny Bock,2022-01-07,sample,hello i am the weekend i am under the water pleas help me - SiIvaGunner
84,SIA,AMIR,,,1+1,WEA / MONKEY PUZZLE/ATLANTIC,2022,2,Jesse Shatkin,,Jesse Shatkin,Sia,2021-02-12,,
85,JUL,,,,"PIC ET PIC, ALCOOL ET DRAME",BELIEVE / D'OR ET DE PLATINE,2022,2,Nass Prod,,JuL,,2021-06-25,,
86,DJADJA,DINAZ,,,DANS LE RÉSEAU,BELIEVE / CARRÉ MUSIC,2022,2,Mike Btz,,Dinaz,Djadja,2021-09-08,,
87,NO LIMIT (DADJU,CHRIS BROWN,SKREAD),,GOODBYE,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD,2022,2,Skread,,Dadju,Chris Brown,2021-12-17,,
88,SHOUSE,,,,LOVE TONIGHT,HELL BEACH,2022,2,Shouse,,Jack Madin,Ed Service,2017-12-14,sample,Du-Bye - Digga D
89,NINHO,,,,LA VIE QU ON MENE,REC. 118 / MAL LUNE MUSIC,2022,2,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
90,KUNGS,,,,NEVER GOING HOME,ISLAND DEF JAM,2022,2,Boys Noize,Kungs,MNDR,Peter Wade,2021-05-21,interpolation,Idol - Mind Enterprises
91,KALASH CRIMINEL,,,,TU DOIS DES SOUS,SONY MUSIC ENTERTAINMENT / OG RECORDS,2022,2,Ruffsound,Kable Beatz,Kalash Criminel,Kaaris,2022-01-07,,
92,NINHO,,,,YSL,REC. 118 / MAL LUNE MUSIC,2022,2,Young KO,,Ninho,,2021-12-03,,
93,LETO,TIAKOLA,,,MAPESSA,REC. 118 / WINTERFELL,2022,2,HoloMobb,Boumidjal,Tiakola,Leto,2021-09-17,,
94,NINHO,,,,RER D,REC. 118 / MAL LUNE MUSIC,2022,2,Voluptyk,,Ninho,,2021-12-03,,
95,TIAKOLA,,,,LA CLÉ,SONY MUSIC ENTERTAINMENT / WATI-B,2022,2,Boumidjal,D1gri,Tiakola,Boumidjal,2021-12-23,,
96,LAETI,,,,RIDER TOUTE LA NIGHT,BELIEVE / PLAY TWO,2022,2,Philippe Delsart,Evi,Stan Bridge,Laeti,2021-10-11,,
97,THE WEEKND,,,,STARRY EYES,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oneohtrix Point Never,Peter Lee Johnson,The Weeknd,2022-01-07,sample,Best Friends - The Weeknd
98,KENDJI GIRAC,,,,DANS MES BRAS,ISLAND DEF JAM,2022,2,Renaud Rebillaud,,Dadju,Kendji Girac,2020-10-09,,
99,JAYMES YOUNG,,,,INFINITY,WEA / ATLANTIC RECORDS,2022,2,Billboard (Producer),Jaymes Young,Billboard (Producer),Jaymes Young,2017-06-23,sample,infiniti - Lil Soda Boi
100,MENACE SANTANA,,,,VENGEANCE !,ADA FRANCE / FAKE DREAM MUSIC/ADA FRANCE,2022,2,Lewnwv,,​menace Santana,,2021-12-17,,
101,DUA LIPA,,,,FEVER,WEA / WARNER RECORDS,2022,2,Ian Kirkpatrick,Tristan Salvati,Dua Lipa,Julia Michaels,2020-10-29,sample,Doing Fine - Synnie
102,CKAY,,,,EMILIANA,WEA / WM SOUTH AFRICA,2022,2,BMH,CKay,CKay,BMH,2021-12-03,sample,Kiss Me Thru The Phone - Soulja Boy
103,1PLIKÉ140,,,,OMBRE,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC FRANCE,2022,2,AKS Prods,Scvrla,1PLIKÉ140,,2022-01-07,,
104,ORELSAN,,,,SHONEN,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2022,2,Skread,,OrelSan,,2021-11-19,,
105,THE WEEKND,,,,A TALE BY QUINCY,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,2,The Weeknd,Oneohtrix Point Never,Jeff “Gitty” Gitelman,Oneohtrix Point Never,2022-01-07,sample,Picture Me Rollin’ - 2Pac
106,AMIR,,,,RÉTINE,WARNER / PARLOPHONE (FRANCE),2022,2,,,,,2021-10-01,,
