classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
135,STAR ACADEMY,,,,AIMÉE POUR DE VRAI,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,11,Alice et Moi,Dani Terreur,Alice et Moi,Helena (BEL),2024-03-01,,
136,LEWIS CAPALDI,,,,WISH YOU THE BEST EP,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2024,11,,,,,,,
137,GAZO,,,,DIE,BSB PROD,2024,11,Dallas,,Gazo,Dallas,2022-07-01,interpolation,Where Did I Put That Thing? / Bibbidi-Bobbidi-Boo - Oliver Wallace
138,ONE REPUBLIC,,,,I AIN'T WORRIED,POLYDOR / UNIVERSAL MUSIC,2024,11,Ryan Tedder,Brent Kutzle,Björn Yttling,Tyler Spry,2022-05-13,sample,Young Folks - Peter Bjorn and John
139,PLK,,,,EN MIEUX,PANENKA MUSIC,2024,11,Boumidjal,HoloMobb,PLK,Hamza,2024-01-26,,
140,VITAA,,,,JE N'OUBLIE PAS,SONY MUSIC ENTERTAINMENT / INDIFFÉRENCE PROD / PLAY TWO,2024,11,Renaud Rebillaud,Marso (FRA),Slimane,Renaud Rebillaud,2023-09-01,,
141,AYRA STARR,,,,RUSH,MAVIN RECORDS,2024,11,Andre Vibez,Hoops,Ayra Starr,,2022-09-16,,
142,PIERRE DE MAERE,,,,UN JOUR JE MARIERAI UN ANGE,WAGRAM / CINQ 7,2024,11,Marso (FRA),,Marso (FRA),Pierre de Maere,2021-11-08,,
143,TIAKOLA,,,,#BÂTIMENT1,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,11,Tarik Azzouz,Ikaz Boi,Tiakola,,2024-03-03,,
144,HAMZA,,,,MURDER,JUST WOKE UP / ADA FRANCE,2024,11,Ponko,Hamza,Hamza,,2023-02-17,,
145,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,11,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
146,PLK,,,,DEMAIN,PANENKA MUSIC,2024,11,Boumidjal,,PLK,,2023-04-14,,
147,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2024,11,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
148,VIANNEY,ZAZIE,,,COMMENT ON FAIT,BELIEVE / TÔT OU TARD,2024,11,Vianney,Zazie,Vianney,Zazie,2023-08-18,,
149,ALIOCHA SCHNEIDER,,,,ENSEMBLE,BELIEVE / LOCAL,2024,11,Marc-André Gilbert,,Aliocha Schneider,Marc-André Gilbert,2023-06-28,,
150,GAZO,,,,FLEURS,BSB PROD,2024,11,Shiruken Music,,Tiakola,Gazo,2022-07-01,,
151,R3HAB,,,,LOCA LOCA,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,11,R3HAB,,R3HAB,Lewis Hughes,2023-11-24,interpolation,Toca Toca - Fly Project
152,NINHO,AYRA STARR,,,NO LOVE,REC. 118 / JEFE PRODUCTIONS,2024,11,Manu Manu,Leveatz,Ninho,Ayra Starr,2023-06-30,,
153,BOOBA,,,,6G,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2024,11,Capotrck,,Booba,,2024-02-02,sample,La corrida - Francis Cabrel
154,KENDJI GIRAC,VIANNEY,,,LE FEU,ISLAND DEF JAM,2024,11,Renaud Rebillaud,,Kendji Girac,Vianney,2022-11-11,,
155,WERENOI,,,,MAUVAISE,BELIEVE / ALLPOINTS,2024,11,Aurélien Mazin,Kore,Werenoi,Aurélien Mazin,2023-09-22,,
156,KALASH CRIMINEL,FREEZE CORLEONE,,,ENCORE LES PROBLÈMES,BELIEVE / SALE SONORITÉ RECORDS,2024,11,Tarik Azzouz,Ozhora,Kalash Criminel,Freeze Corleone,2024-02-23,,
157,JUL,,,,BEUH D'HOLLANDE,BELIEVE / D'OR ET DE PLATINE,2024,11,JuL,,JuL,,2023-12-08,,
158,PLK,,,,BIKINI BOTTOM,PANENKA MUSIC,2024,11,Boumidjal,HoloMobb,PLK,,2024-01-26,,
159,EDDY DE PRETTO,,,,LOVE'N'TENDRESSE,VIRGIN MUSIC FRANCE / OTTERPED EDITIONS,2024,11,Marlon B.,Sacha Rudy,Eddy de Pretto,,2023-09-01,,
160,VANCE JOY,,,,RIPTIDE,WEA / ATLANTIC,2024,11,John Castle,Edwin White,Vance Joy,,2013-03-22,sample,It seems it was all for naught - CHAOSVERUM
161,KERCHAK,ZIAK,,,T'AIMERAIS,SONY MUSIC ENTERTAINMENT / LABEL BLUE SKY,2024,11,Lowonstage,Franklin (FRA),Kerchak,Ziak,2023-12-15,interpolation,Je te promets - Zaho
162,IMAGINE DRAGONS,,,,DEMONS,POLYDOR / INTERSCOPE RECORDS,2024,11,Alex da Kid,,Dan Reynolds,Wayne Sermon,2013-01-23,sample,​i started the UTSC to dariacore pipeline - ‍xaev
163,HOSHI,,,,PUIS T'AS DANSÉ AVEC MOI,BELIEVE / JO&CO,2024,11,Hoshi (FRA),Eddy Pradelles,Gia Martinelli,Hoshi (FRA),2023-09-01,,
164,WERENOI,,,,10.03.2023,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2024,11,Camaya,Matojah,Werenoi,Camaya,2023-02-23,,
165,DADJU,TAYC,,,LA VIE D'UN... / MA PRÉFÉRÉE,BELIEVE / PLAY TWO,2024,11,Nyadjiko,,Tayc,Dadju,2024-02-16,interpolation,Ambassadeur (Animateur: Brigade) - Dadju
166,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2024,11,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
167,DJADJA,DINAZ,,,J'FAIS MES AFFAIRES,BELIEVE / CARRE-MUSIC,2024,11,BDR,,Dinaz,Djadja,2016-05-06,,
168,SLIMANE,,,,DES MILLIERS DE JE T'AIME,CAPITOL MUSIC FRANCE / CAPITOL,2024,11,Yaacov Salah,Meïr Salah,Slimane,,2022-09-02,,
169,DADJU,TAYC,,,APPRENDS-MOI !,BELIEVE / PLAY TWO,2024,11,BlackDoe,Nyadjiko,Dadju,Tayc,2024-02-16,sample,Teach Me - Dadju
170,YSEULT,,,,CORPS,NAIVE,2024,11,Romain Descampe,Egil “Ziggy” Franzén,Yseult,,2019-10-18,,
171,SDM,,,,MR. OCHO,CAPITOL MUSIC FRANCE / CAPITOL,2024,11,H8MKRZ,,SDM,H8MKRZ,2022-12-02,,
172,UZI,,,,AKRAPO 7,BELIEVE / RPB MUSIC,2024,11,Lil Ben,,UZI (FRA),,2023-10-27,,
173,SOOLKING,,,,TIKI TAKA,CAPITOL MUSIC FRANCE / LAOBAN INTERNATIONAL / PANDOR,2024,11,Voluptyk,Nass Brans,Soolking,SCH,2024-02-02,,
174,ARIANA GRANDE,,,,SATURN RETURNS INTERLUDE,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,11,Ariana Grande,Max Martin,Ariana Grande,Diana Garland,2024-03-08,,
175,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2024,11,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
176,FRANGLISH,,,,SI T'ES PAS LÀ,CAPITOL MUSIC FRANCE / CAPITOL,2024,11,StillNaS,BGRZ,Franglish,BGRZ,2024-01-26,interpolation,1er Gaou - Magic System
177,PLK,,,,MIGNON TOUT PLEIN,PANENKA MUSIC,2024,11,Bankai (FRA),,PLK,,2024-01-26,,
178,VACRA,,,,TIKI TAKA,CARTHAGE MUSIC / CARTHAGE MUSIC / ARAI MUSIC,2024,11,MarvelPro,,Vacra,,2022-11-10,,
179,NINHO,,,,DIS-MOI QUE TU M'AIMES,REC. 118 / MAL LUNE MUSIC,2024,11,DJ Quick,Nice (FRA),Ninho,,2016-10-21,,
180,LORD HURON,PHOEBE BRIDGERS,,,THE NIGHT WE MET,PIAS FRANCE / PLAY IT AGAIN SAM,2024,11,Ben Schneider,,Ben Schneider,,2015-02-09,sample,Fallen Vulture - ​evntura
181,A-HA,,,,TAKE ON ME,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2024,11,Alan Tarney,,Paul Waaktaar-Savoy,Morten Harket,1985-04-05,sample,1984 - The Hood Internet
182,ROSALÍA,,,,DESPECHÁ,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,11,Chris Jedi,Gaby Music,ROSALÍA,Chris Jedi,2022-07-28,sample,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66 - Bizarrap"
183,LA PETITE CULOTTE,CHICO,THE GYPSIES,,LA GOFFA LOLITA,WARNER / PARLOPHONE (FRANCE),2024,11,,,,,,,
184,CÉLINE DION,,,,J'IRAI OÙ TU IRAS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,11,Jean-Jacques Goldman,,Jean-Jacques Goldman,,1995-03-30,,
185,NAPS,,,,C'EST CARRÉ LE S,BELIEVE / OK MANY INDUSTRIE / ALLPOINTS,2024,11,Shiruken Music,Kalif Hardcore,Naps,Ninho,2023-04-28,,
186,FAVÉ,,,,URUS,BELIEVE / MORNING GLORY MUSIC / 109 RECORD,2024,11,MB On The Track,,Favé (FRA),MB On The Track,2022-10-12,,
187,MÅNESKIN,,,,THE LONELIEST,SONY MUSIC ENTERTAINMENT / RCA GROUP,2024,11,Fabrizio Ferraguzzo,Måneskin,Damiano David,Ethan Torchio,2022-10-07,,
188,WERENOI,,,,FBI,BELIEVE / ALLPOINTS,2024,11,Floow On The Track,Le Marabout,Werenoi,,2024-02-16,,
189,JUL,,,,J'OUBLIE TOUT,BELIEVE / LIGA ONE INDUSTRY,2024,11,JuL,,JuL,,2014-02-23,sample,Fluch - Azet
190,JOSMAN,,,,J'AIME BIEN!,IDOL / CHOKE INDUSTRY,2024,11,Josman,,Josman,,2018-09-14,,
191,EMINEM,,,,LOSE YOURSELF,POLYDOR / UNIVERSAL MUSIC,2024,11,Eminem,Jeff Bass,Eminem,Jeff Bass,2002-10-28,sample,Lose Yourself (Instrumental) - Eminem
192,TAYC,,,,LE TEMPS,BELIEVE / PLAY TWO,2024,11,Tayc,Nyadjiko,Tayc,,2021-02-26,interpolation,SUMMER 2021 - L.E.J
193,ELTON JOHN,DUA LIPA,,,COLD HEART,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2024,11,GD8,,KayleeHazel,Elton John,2024-05-24,,
194,THE WEEKND/PLAYBOI CARTI/MADONNA,,,,POPULAR,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,11,,,,,2023-06-02,,
195,JOSMAN,,,,MY LOVE,SONY MUSIC ENTERTAINMENT / SIDELINE,2024,11,Eazy Dew,,Tayc,Josman,2021-06-21,,
196,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2024,11,Le Side,,OBOY,,2019-07-12,,
197,NINHO,,,,GOUTTE D’EAU,WARNER / REC. 118 / MAL LUNÉ MUSIC,2024,11,Kozbeatz,,Ninho,,2019-02-21,,
198,IMAGINE DRAGONS,,,,BELIEVER,POLYDOR / INTERSCOPE RECORDS,2024,11,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2017-02-01,sample,Novo Dono dos Miraculous - Venum Beats
199,ARIANA GRANDE,,,,ORDINARY THINGS,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,11,Nick Lee,Ariana Grande,Ariana Grande,Luka Kloser,2024-03-08,sample,Perfect For Me - Angel Lunar
200,BILL WITHERS,,,,AIN'T NO SUNSHINE,"SONY MUSIC ENTERTAINMENT / ULTRA RECORDS, LLC",2024,11,Booker T. Jones,,Bill Withers,,1971-06-17,sample,I Know What You Did Last Summer - Shawn Mendes
1,BENSON BOONE,,,,BEAUTIFUL THINGS,"WEA / NIGHT STREET RECORDS, INC./WARNER RECORDS INC.",2024,12,Evan Blair,,Benson Boone,Jack LaFrantz,2024-01-18,sample,KESHA IS BEELZEBUB - LoonaGooner
2,PIERRE GARNIER,,,,CEUX QU'ON ÉTAIT,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,12,Marso (FRA),,Pierre Garnier,Joseph Kamel,2024-02-07,,
3,JUNGELI,,,,PETIT GÉNIE,"CAPITOL MUSIC FRANCE / NEXT GÉNÉRATION, 2054 RECORDS, FULGU PROD",2024,12,DJ Wiils,,Jungeli,Abou Debeing,2023-08-04,,
4,FRANGLISH,,,,POSITION,CAPITOL MUSIC FRANCE / CAPITOL,2024,12,Maximilien Silva,Seny Silva,Franglish,,2024-02-16,,
5,WERENOI,,,,PYRAMIDE,BELIEVE / ALLPOINTS,2024,12,BBP,,Werenoi,Damso,2024-02-16,,
6,TEDDY SWIMS,,,,LOSE CONTROL,WEA / WARNER RECORDS,2024,12,Ammo,Julian Bunetta,Teddy Swims,Ammo,2023-06-23,interpolation,United State of Pop 2024 (Blame It On The Whiskey) - DJ Earworm
7,GAZO,TIAKOLA,,,MAMI WATA,BSB PROD / M3LO WORLD / WATI B,2024,12,Nyadjiko,Shiruken Music,Gazo,Tiakola,2023-12-01,,
8,DADJU,TAYC,,,I LOVE YOU,BELIEVE / PLAY TWO,2024,12,Nyadjiko,Yannick Péraste,Dadju,Tayc,2023-12-08,,
9,BEYONCÉ,,,,TEXAS HOLD 'EM,SONY MUSIC ENTERTAINMENT / PARKWOOD ENTERTAINMENT/COLUMBIA,2024,12,Beyoncé,Killah B,Beyoncé,Raphael Saadiq,2024-02-11,sample,Xecas Hold ’Em - Tocanna
10,AYA NAKAMURA,AYRA STARR,,,HYPÉ,WARNER / REC.118 / NAKAMURA INDUSTRIE,2024,12,Chef Bandit,,Aya Nakamura,,2024-01-26,,
11,IÑIGO QUINTERO,,,,SI NO ESTÁS,BELIEVE / ACQUSTIC,2024,12,iñigo quintero,,iñigo quintero,,2022-09-23,sample,Wenn du lächelst - Milano
12,WERENOI,,,,MAUDIT,BELIEVE / ALLPOINTS,2024,12,Noxious,,Werenoi,Hamza,2024-02-16,,
13,ZAHO DE SAGAZAN,,,,LA SYMPHONIE DES ÉCLAIRS,VIRGIN MUSIC FRANCE / DISPARATE,2024,12,Zaho de Sagazan,Pierre Cheguillaume,Zaho de Sagazan,,2023-03-31,,
14,DUA LIPA,,,,HOUDINI,WEA / WARNER RECORDS,2024,12,Danny L Harle,Kevin Parker,Dua Lipa,Caroline Ailin,2023-11-09,interpolation,Demeanor - Pop Smoke
15,SANTA,,,,POPCORN SALÉ,WARNER / PARLOPHONE (FRANCE),2024,12,,,,,2022-03-25,,
16,KEBLACK,,,,LAISSE MOI,BELIEVE / MOTEMA RECORDS,2024,12,Seny Silva,Maximilien Silva,KeBlack,,2023-09-08,,
17,DISTURBED,,,,THE SOUND OF SILENCE,WEA / SPINNIN' RECORDS,2024,12,Kevin Churko,,Paul Simon,,2015-08-21,sample,Sound Of Life - Dean Aguiar
18,FAVÉ,,,,FLASHBACK,BELIEVE / 109 RECORD / MORNING GLORY MUSIC / BELIEVE,2024,12,DJ Bellek,Sam Tiba,Gazo,Favé (FRA),2023-09-15,,
19,TATE MCRAE,,,,GREEDY,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2024,12,Ryan Tedder,Jasper Harris,Tate McRae,Amy Allen,2023-09-15,sample,Promiscuous - Nelly Furtado
20,KEBLACK,,,,AUCUNE ATTACHE,BELIEVE / MOTEMA RECORDS,2024,12,Max & Seny,,KeBlack,,2024-02-02,,
21,CORNEILLE,AYA NAKAMURA,TRINIX,,AVEC CLASSE - SINGLE,WLAB,2024,12,,,,,,,
22,SOOLKING,,,,CASANOVA,CAPITOL MUSIC FRANCE / LAOBAN INTERNATIONAL / PANDOR,2024,12,Voluptyk,Nass Brans,Soolking,Gazo,2023-07-06,sample,1er Gaou - Magic System
23,JECK,,,,PARAPLUIE,BELIEVE / PLAY TWO,2024,12,Erick Ness,,Erick Ness,Alex Keil,2023-08-24,,
24,GIMS,LOSSA,,,LOCO,BELIEVE / PLAY TWO,2024,12,Young Bouba,,GIMS,Lossa (FRA),2024-01-26,,
25,ZOLA,KOBA LAD,,,TEMPS EN TEMPS,SONY MUSIC ENTERTAINMENT / TRUTH RECORDS / AWA / BMF,2024,12,Kore,Aurélien Mazin,Koba LaD,Zola,2024-01-12,,
26,PLK,,,,FAUT PAS,PANENKA MUSIC,2024,12,Boumidjal,HoloMobb,PLK,JuL,2024-02-02,,
27,WERENOI,,,,TU CONNAIS,BELIEVE / ALLPOINTS,2024,12,Ovicalaprod,,Werenoi,Ovicalaprod,2023-09-22,interpolation,Chaud* - Werenoi
28,PLK,GAZO,,,ÇA MÈNE À RIEN,PANENKA MUSIC,2024,12,Anne Raveneau,Boumidjal,PLK,Gazo,2024-01-19,,
29,JUL,SDM,,,J'FAIS PLAISIR À LA ZONE,BELIEVE / D'OR ET DE PLATINE,2024,12,Boumidjal,HoloMobb,JuL,SDM,2023-12-08,,
30,OFENBACH,NORMA JEAN MARTINE,,,OVERDRIVE,WARNER / ELEKTRA FRANCE,2024,12,Jen Jis,Ofenbach,Alexander Hauer,César Laurent de Rummel,2023-10-06,interpolation,Cambodia - Kim Wilde
31,KYGO,AVA MAX,,,WHATEVER,SONY MUSIC ENTERTAINMENT / KYGO/RCA RECORDS,2024,12,Kygo,Petey Martin,Kygo,Petey Martin,2024-01-19,interpolation,"Whenever, Wherever - Shakira"
32,BOOBA,,,,DOLCE CAMARA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2024,12,Tysko,,Booba,SDM,2024-02-09,sample,Hot - Young Thug
33,SDM,,,,BOLIDE ALLEMAND,CAPITOL MUSIC FRANCE / CAPITOL,2024,12,Berry Prod,Yopsy,SDM,Berry Prod,2022-12-02,interpolation,Rihanna - SDM
34,SIA,,,,GIMME LOVE,WEA / ATLANTIC RECORDS,2024,12,Jesse Shatkin,,Sia,Jesse Shatkin,2023-09-13,interpolation,Lighthouse - Georgia Ku
35,WERENOI,,,,DANS UN VERRE,BELIEVE / ALLPOINTS,2024,12,RJacks & Masta,,SDM,Werenoi,2024-02-16,,
36,ARIANA GRANDE,,,,WE CAN'T BE FRIENDS,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,12,,,,,,,
37,SLIMANE,,,,MON AMOUR,CAPITOL MUSIC FRANCE / NOE MUSIC,2024,12,Yaacov Salah,Meïr Salah,Slimane,Meïr Salah,2023-11-08,sample,​dans les balles - ​abel31
38,DUA LIPA,,,,TRAINING SEASON,WEA / WARNER RECORDS,2024,12,Kevin Parker,,Dua Lipa,Caroline Ailin,2024-02-15,sample,ALL-STAR - Arce SDL
39,KAARIS,,,,PANAMA,VIRGIN MUSIC FRANCE / OG RECORDS,2024,12,Ponko,,Kaaris,Hamza,2023-12-15,,
40,MAES,,,,4MOTION,CAPITOL MUSIC FRANCE / OMERTA 47 RECORDS,2024,12,Black Eagle Beats,,Maes,PLK,2024-02-29,sample,Allumés - Prod.MxAI
41,TIAKOLA,,,,X,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,12,Tarik Azzouz,Ikaz Boi,Tiakola,,2024-03-03,sample,Carjack Chiraq - Niska
42,ARIANA GRANDE,,,,"YES, AND?",ISLAND DEF JAM / UNIVERSAL MUSIC,2024,12,Ariana Grande,Max Martin,Ariana Grande,Max Martin,2024-01-12,sample,"​yes, and? (CupcakKe Remix) - Mxwlch03"
43,KERCHAK,,,,SAISON 2,LABEL BLUE SKY,2024,12,ReZaa,​th1rtyseven,Kerchak,,2024-01-12,,
44,THEODORT,,,,TOKO DOMBI,SONY MUSIC ENTERTAINMENT / BUDOKAI / ERRRO,2024,12,Lowonstage,​web7,THEODORT,,2024-03-18,,
45,LOREEN,,,,IS IT LOVE,POLYDOR,2024,12,Rami,,Loreen,Dag Lundberg,2023-10-13,,
46,TAM SIR,,,,COUP DU MARTEAU,BELIEVE / CISUM,2024,12,CISUM,,Tam Sir,,2023-12-08,interpolation,Le coup du marteau - XXXXMLZ
47,HEUSS L'ENFOIRÉ,GAZO,,,SAIYAN,BELIEVE / 150 PROD / STRAW PRODUCTION,2024,12,Zeg P,,Gazo,Heuss L’enfoiré,2023-06-02,sample,COWBOY RACISTE - Madi Polochon (crazy 🕺🪩)
48,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2024,12,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
49,DAVID GUETTA,KIM PETRAS,,,WHEN WE WERE YOUNG,WARNER / PARLOPHONE UK,2024,12,David Guetta,T.I Jakke,David Guetta,T.I Jakke,2023-11-10,interpolation,The Logical Song - Supertramp
50,BOOBA,,,,SAGA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2024,12,Wassil,,Booba,,2024-02-09,,
51,DJO,,,,END OF BEGINNING,ORCHARD / DJO,2024,12,Djo,Adam Thein,Djo,Adam Thein,2022-09-16,sample,Back To The Go - Chance the Rapper
52,SOPHIE ELLIS-BEXTOR,,,,MURDER ON THE DANCEFLOOR,POLYDOR / UNIVERSAL MUSIC,2024,12,Gregg Alexander,Matt Rowe,Gregg Alexander,Sophie Ellis-Bextor,2001-12-03,sample,Love Me Not - Skepta
53,WERENOI,,,,CHEMIN D'OR,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2024,12,Shiruken Music,,Werenoi,Shiruken Music,2023-03-10,,
54,MILEY CYRUS,,,,FLOWERS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,12,Kid Harpoon,Tyler Johnson,Miley Cyrus,Michael Pollack,2023-01-13,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
55,CYRIL,,,,STUMBLIN' IN,WEA / SPINNIN' RECORDS,2024,12,CYRIL,,Mike Chapman,Nicky Chinn,2023-11-10,sample,Stumblin’ In - Chris Norman
56,PLK,,,,IL PLEUT À PARIS,PANENKA MUSIC,2024,12,Boumidjal,HoloMobb,PLK,,2024-01-19,,
57,JOSEPH KAMEL,,,,CELUI QUI PART,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,12,Alban Lico,,Joseph Kamel,Léo Chatelier,2023-06-09,,
58,TAYLOR SWIFT,,,,CRUEL SUMMER,ISLAND DEF JAM / UNIVERSAL MUSIC,2024,12,Taylor Swift,Jack Antonoff,St. Vincent,Jack Antonoff,2019-08-23,sample,Cruel Number - David0Mario
59,BEKAR/SDM,,,,FINALEMENT,PANENKA MUSIC,2024,12,Myth Syzer,Wladimir Pariente,SDM,Bekar,2024-03-15,,
60,YG MARLEY,,,,PRAISE JAH IN THE MOONLIGHT,YG MARLEY MUSIC,2024,12,YG Marley,Lauryn Hill,YG Marley,Lauryn Hill,2023-12-27,sample,Crisis - Bob Marley & The Wailers
61,VIANNEY,KENDJI GIRAC,SOPRANO,,JE SUIS FOU,BELIEVE / TÔT OU TARD,2024,12,Renaud Rebillaud,,Vianney,Soprano,2023-11-10,,
62,WERENOI,,,,LABORATOIRE,BELIEVE / PGP RECORDS,2024,12,Evi Beats,,Werenoi,Evi Beats,2023-03-10,,
63,EVA,,,,BOTTEGA,CARTHAGE MUSIC / AYVI PRODUCTION,2024,12,Skuna,Rudynovski,Eva,Moona,2024-02-23,interpolation,robe blanche - Zélie
64,DAVID KUSHNER,,,,DAYLIGHT,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2024,12,Rob Kirwan,,Livingston,Boon,2023-04-14,sample,Last Time - Eli Youngblood
65,YAMÊ,,,,BÉCANE - A COLORS SHOW,COLORSXSTUDIOS,2024,12,Yamê (FRA),Pandrezz,Yamê (FRA),,2023-06-02,,
66,JOSEPH KAMEL,,,,BEAU,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,12,Joseph Kamel,Alban Lico,Joseph Kamel,,2023-10-26,,
67,LOREEN,,,,TATTOO,POLYDOR,2024,12,Thomas G:son,Peter Boström,Loreen,Cazzi Opeia,2023-02-25,sample,Tattoo - Malin Akerman
68,UZI/SDM,,,,PANAMA,BELIEVE / RPB MUSIC,2024,12,Isko (FRA),Noxious,UZI (FRA),SDM,2024-02-16,,
69,DOJA CAT,,,,PAINT THE TOWN RED,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2024,12,Earl on the Beat,Karl Rubin,Doja Cat,DJ Replay,2023-08-04,sample,Walk On By - Dionne Warwick
70,GAZO,TIAKOLA,,,NOTRE DAME,BSB PROD / M3LO WORLD / WATI B,2024,12,SHK,Eliasodt (Elias),Gazo,Tiakola,2023-12-01,,
71,BENNETT,,,,VOIS SUR TON CHEMIN,WEA / WARNER MUSIC CENTRAL EUROPE,2024,12,,,,,2004-01-01,,
72,SHAY,NISKA,,,SANS COEUR,BECAUSE / JOLIE GARCE RECORDS / BECAUSE MUSIC,2024,12,Shay,Jo A Touch,Shay,Niska,2023-11-10,,
73,WERENOI,,,,LA LEAGUE,BELIEVE / PGP RECORDS,2024,12,Robin Crollet,,Werenoi,,2021-03-03,,
74,WERENOI,,,,16.02.2024,BELIEVE / ALLPOINTS,2024,12,2K (FRA),Gancho,Werenoi,,2024-02-07,,
75,REMA,,,,CALM DOWN,VIRGIN MUSIC FRANCE / MAVIN RECORDS / JONZING WORLD,2024,12,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
76,TIAKOLA,,,,MEUDA,WATI-B,2024,12,Oath (NLD),,Tiakola,Oath (NLD),2022-05-27,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
77,INDILA,,,,DERNIÈRE DANSE,ISLAND DEF JAM,2024,12,Skalpovich,,Indila,Skalpovich,2013-11-13,sample,Parce que tu crois - Charles Aznavour
78,KENYA GRACE,,,,STRANGERS,WEA / WARNER RECORDS/MAJOR RECORDINGS,2024,12,Kenya Grace,,Kenya Grace,,2023-09-01,sample,л0маYOU (⁠´⁠∩⁠｡⁠•⁠ ⁠ᵕ⁠ ⁠•⁠｡⁠∩⁠`⁠) - N0TINIGΛMI
79,DAVE/TIAKOLA,,,,MERIDIAN,VIRGIN MUSIC FRANCE / NEIGHBOURHOOD RECORDINGS,2024,12,,,,,2023-08-24,,
80,PLK,,,,NOUVELLES,PANENKA MUSIC,2024,12,Senpaï Katchy,FREAKEY!,PLK,,2023-04-14,,
81,TYLA,,,,WATER,SONY MUSIC ENTERTAINMENT / FAX RECORDS/EPIC,2024,12,Sammy Soso,Rayo,Tyla,Sammy Soso,2023-07-28,sample,Without My Heart - TDG
82,GAZO,TIAKOLA,,,CARTIER,BSB PROD / M3LO WORLD / WATI B,2024,12,SHK,,Gazo,Tiakola,2023-12-01,,
83,DUA LIPA,,,,DANCE THE NIGHT,WEA / ATLANTIC RECORDS,2024,12,Mark Ronson,Picard Brothers,Dua Lipa,Andrew Wyatt,2023-05-26,sample,Forget Me Nots - Patrice Rushen
84,NINHO,,,,LA VIE QU'ON MÈNE,REC. 118 / MAL LUNE MUSIC,2024,12,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
85,DIMITRI VEGAS,LIKE MIKE,TIËSTO,DIDO,THANK YOU,SONY MUSIC ENTERTAINMENT / B1,2024,12,,,,,2023-07-30,,
86,PLK,,,,ÉMOTIF,WAGRAM / PANENKA MUSIC,2024,12,,,Playboi Carti,,,interpolation,Paper - Playboi Carti
87,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2024,12,,,,,2011-08-16,,
88,WERENOI,,,,LOCATION,BELIEVE / ALLPOINTS,2024,12,Barbe Noire,,Werenoi,,2024-02-16,,
