classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
4,NAPS,NINHO,,,6.3,OK MANY INDUSTRIE / 13ÈME ART MUSIC,2020,14,DIIAS,,Ninho,Naps,2020-02-20,,
5,SOOLKING,DADJU,,,MELEGIM,CAPITOL MUSIC FRANCE / CAPITOL,2020,14,Nyadjiko,,Soolking,Dadju,2020-02-07,interpolation,Summer 2020 - L.E.J
6,HATIK,,,,PRISON POUR MINEURS,POLYDOR,2020,14,Medeline,,Hatik,,2020-03-21,,
7,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA,2020,14,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
8,SAINT JHN,,,,ROSES,B1,2020,14,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
9,RODDY RICCH,,,,THE BOX,ATLANTIC RECORDS,2020,14,30 Roc,Dat Boi Squeeze,ZenTachi,Khirye Tyler,2019-12-06,sample,Trap Saylor - Dimebag Plug
10,NINHO,,,,ZIPETTE,REC. 118 / MAL LUNE MUSIC,2020,14,Ysos,,Ninho,,2020-03-07,,
11,KAROL G,NICKI MINAJ,,,TUSA,ISLAND DEF JAM / UNIVERSAL MUSIC,2020,14,Ovy On The Drums,,KEITYN,Ovy On The Drums,2019-11-07,interpolation,Tusa (Instrumental) - KAROL G
12,DUA LIPA,,,,DON'T START NOW,WEA / WARNER RECORDS UK,2020,14,Ian Kirkpatrick,,Dua Lipa,Caroline Ailin,2019-11-01,sample,I Will Survive - Gloria Gaynor
13,GRADUR,HEUSS L'ENFOIRÉ,,,NE REVIENS PAS,CAPITOL MUSIC FRANCE / MILLENIUM,2020,14,Zeg P,,Gradur,Heuss L’enfoiré,2019-11-22,sample,Blue - Poupie
14,MAES,BOOBA,,,BLANCHE,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,14,Gérald,Unprediktable,Booba,Maes,2020-01-17,sample,Honneur - Prod.MxAI
15,KOBA LAD,,,,CA IRA MIEUX DEMAIN,CAPITOL MUSIC FRANCE / MILLENIUM,2020,14,Guapo du Soleil,D1gri,Koba LaD,,2020-03-27,,
16,NEA,,,,SOME SAY,MILKSHAKE,2020,14,Hitimpulse,Vincent Kottkamp,Eiffel 65,Hitimpulse,2019-09-06,sample,Perder O Ganar - LJ970
17,NINHO,HÖS COPPERFIELD,,,PIRATE,POLYDOR,2020,14,Nask,,Hös Copperfield,Ninho,2020-03-20,,
18,NINHO,DAMSO,,,PROMO,REC. 118 / MAL LUNE MUSIC,2020,14,SNK,,Damso,Ninho,2020-03-07,,
19,REGARD,,,,RIDE IT,B1 / MINISTRY OF SOUND RECORDINGS,2020,14,Regard,,Jay Sean,Alan Sampson,2019-07-26,sample,Zweifel - Eddin
20,MAES,NINHO,,,DISTANT,CAPITOL MUSIC FRANCE / MILLENIUM,2020,14,HoloMobb,Boumidjal,Ninho,Maes,2019-12-20,,
21,VITAA,SLIMANE,,,AVANT TOI,UNIVERSAL MUSIC DIVISION ISLAND DEF JAM,2020,14,Hottrak,,Vitaa,Slimane,2019-08-23,,
22,IMEN ES,ALONZO,,,1ÈRE FOIS,UNIVERSAL MUSIC,2020,14,Abys One,Zaka2054,Alonzo,Imen Es,2020-02-14,,
23,DOJA CAT,,,,SAY SO,KEMOSABE RECORDS/RCA RECORDS,2020,14,Dr. Luke,,Dr. Luke,Lydia Asrat,2019-11-07,sample,Say So M31k0 Remix - M31k0
24,MAES,JUL,,,DYBALA,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,14,Trent 700,Chady,JuL,Maes,2020-01-17,,
25,4KEUS,NISKA,,,MD,WATI-B,2020,14,XAVii,Jay 4LIFE,Tiakola,Niska,2019-12-27,,
26,HEUSS L'ENFOIRÉ,JUL,,,MOULAGA,MIDI MIDI PRODUCTION/150 PROD,2020,14,Zeg P,DJ Wiils,JuL,Heuss L’enfoiré,2019-12-13,sample,Moulaga - n1kiplugg
27,GLK,LANDY,DA UZI,HORNET LA FRAPPE,93%,MCA / 50K EDITIONS,2020,14,Marcelino,,GLK,,2021-11-19,,
28,HATIK,,,,ANGELA,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,14,Medeline,,Hatik,,2019-08-30,interpolation,Angela - Saïan Supa Crew
29,NINHO,,,,LA PUERTA,REC. 118 / MAL LUNE MUSIC,2020,14,Young KO,,Ninho,,2020-03-07,,
30,NINHO,GRIFF,,,EVERY DAY,REC. 118 / MAL LUNE MUSIC,2020,14,SNK,,SNK,Griff,2020-03-07,,
31,POWFU,BEABADOOBEE,,,DEATH BED,COLUMBIA,2020,14,Sebastien Galina,,Cesar $emento,,2019-12-19,,
32,HATIK,SAM'S,,,FLK,POLYDOR,2020,14,Proof (FRA),,Sam’s,Hatik,2020-03-21,,
33,TREVOR DANIEL,,,,FALLING,INTERNET MONEY / ALAMO RECORDS \EMPD,2020,14,Taz Taylor,Charlie Handsome,Martin Kottmeier,Tristan Norton,2018-10-05,sample,​close your eyes - ​stowaway
34,DUA LIPA,,,,PHYSICAL,WEA / WARNER RECORDS UK,2020,14,Gian Stone,Lorna Blackwood,Clarence Coffee Jr.,KOZ,2020-01-30,sample,We Keep the Spirit Alive - No Angels
35,SURFACES,,,,SUNDAY BEST,"SURFACES, LLC / TENTHOUSAND PROJECTS, LL",2020,14,Forrest Frank,Colin Padalecki,Forrest Frank,Colin Padalecki,2019-01-05,interpolation,Joquebede (Remix) - DJ PV
36,MOHA K,DJ MIKE ONE,,,ELLE,WLAB,2020,14,Moha K,,Moha K,,2020-03-26,,
37,BAKERMAT,,,,BAIANÁ,B1 / BE YOURSELF MUSIC,2020,14,Bakermat,,Vera Lúcia Barbosa,Marcelo Pretto,2019-07-26,sample,Baianá - Barbatuques
38,ANGÈLE,,,,OUI OU NON,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,14,Angèle,Tristan Salvati,Angèle,,2019-11-08,,
39,SOSO MANESS,,,,SO MANESS,RCA GROUP,2020,14,Ladjoint,3 Monkeyzz,Soso Maness,,2020-03-06,sample,Boneless - Steve Aoki
40,ARIZONA ZERVAS,,,,ROXANNE,ARIZONA ZERVAS,2020,14,Jae Green,94Skrt,Arizona Zervas,Jae Green,2019-10-10,sample,TELL ME - Pankky
41,GAMBI,HEUSS L'ENFOIRÉ,,,DANS L'ESPACE,REC. 118,2020,14,Bloody (FRA),SHK,Heuss L’enfoiré,Gambi,2020-01-17,interpolation,N°1 - Rohff
42,NINHO,,,,FILON,REC. 118 / MAL LUNE MUSIC,2020,14,Dany Synthé,,Ninho,,2020-03-07,,
43,GLK,HEUSS L'ENFOIRÉ,,,WESH,ISLAND DEF JAM / KARMA EDITIONS,2020,14,Heizenberg,Narcos,GLK,Heuss L’enfoiré,2020-03-26,,
44,AYA NAKAMURA,,,,40%,REC. 118,2020,14,Drama State,Machynist,Aya Nakamura,,2019-10-25,sample,40% - DRO
45,HORNET LA FRAPPE,,,,CALUMET,REC. 118,2020,14,Hornet La Frappe,HoloMobb,Hornet La Frappe,,2020-01-24,,
46,SHAED,,,,TRAMPOLINE,CAROLINE FRANCE / CAROLINE INT. MD P&D,2020,14,SHAED,Grant Eadie,Chelsea Lee,Max Ernst,2018-05-18,sample,Top Hits of 2019 in 4 Minutes - Madilyn
47,THE BLACK EYED PEAS,J BALVIN,,,RITMO,EPIC/WE THE BEST,2020,14,,,,,2019-10-11,,
48,PARTYNEXTDOOR,RIHANNA,,,BELIEVE IT,WEA / OVO SOUND/WARNER RECORDS,2020,14,NinetyFour,Cardiak,PARTYNEXTDOOR,Rihanna,2020-03-26,,
49,THE WEEKND,,,,IN YOUR EYES,REPUBLIC RECORDS,2020,14,Max Martin,Oscar Holter,The Weeknd,Belly,2020-03-20,sample,......IN YOUR ((EYES)) - deadbyoctober
50,NINHO,,,,GROS VENDEURS,REC. 118 / MAL LUNE MUSIC,2020,14,Nostra,,Ninho,,2020-03-07,,
51,BILLIE EILISH,,,,EVERYTHING I WANTED,POLYDOR / UNIVERSAL MUSIC,2020,14,FINNEAS,,Billie Eilish,FINNEAS,2019-11-13,sample,WCZORAJ - Fukaj
52,NINHO,,,,LA VIE QU'ON MÈNE,REC 118 / MAL LUNE / REC. 118 / MAL LUNE MUSIC,2020,14,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
53,NINHO,HEUSS L'ENFOIRÉ,,,CENTRE COMMERCIAL,REC. 118 / MAL LUNE MUSIC,2020,14,TromatizMusic,HRNN,Heuss L’enfoiré,Ninho,2020-03-07,,
54,LEWIS CAPALDI,,,,BEFORE YOU GO,CAROLINE FRANCE / UNIVERSAL MUSIC,2020,14,TMS,,Plested,Tom Barnes,2019-11-19,sample,Antes de Ir - Taty Pink
55,MAROON 5,,,,MEMORIES,POLYDOR,2020,14,The Monsters & Strangerz,Adam Levine,Adam Levine,Jon Bellion,2019-09-20,sample,Memory Fender - David0Mario & himynameisshan.
56,BILLIE EILISH,,,,BAD GUY,DARKROOM/INTERSCOPE RECORDS,2020,14,FINNEAS,,Billie Eilish,FINNEAS,2019-03-29,sample,SUCCR - DaymanOurSavior
57,AVA MAX,,,,SALT,WEA / ATLANTIC RECORDS,2020,14,Cirkut,,Autumn Rowe,Ava Max,2019-12-12,,
58,NINHO,YARO,,,LE JEU,REC. 118 / MAL LUNE MUSIC,2020,14,Young KO,Yaro,Yaro,Ninho,2020-03-07,,
59,NINHO,,,,M.I.L.S 3,REC. 118 / MAL LUNÉ MUSIC,2020,14,Iksma,,Ninho,,2020-02-27,,
60,NINHO,,,,C'ÉTAIT LE RAP,REC. 118 / MAL LUNE MUSIC,2020,14,Hoodstar,,Ninho,,2020-03-07,,
61,TONES AND I,,,,NEVER SEEN THE RAIN,ELEKTRA (NEK),2020,14,Konstantin Kersting,,Tones and I,,2019-07-15,,
62,BOSH,,,,DÉFILÉ,ARISTA FRANCE,2020,14,DJ Erise,,Bosh,,2020-03-26,,
63,NINHO,,,,EN CHIEN,REC. 118 / MAL LUNE MUSIC,2020,14,Heezy Lee,Bone Collector,Ninho,,2020-03-07,,
64,HATIK,,,,"ADIEU, MON AMOUR",UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,14,ILLNGHT,Medeline,Hatik,,2020-03-06,,
65,SOPRANO,,,,NINJA,REC. 118,2020,14,DJ Mej,Le Motif,Meryl,Soprano,2018-11-09,,
66,LES ENFOIRÉS,,,,À CÔTÉ DE TOI,N.A.,2020,14,,,Tibz,Boulevard des Airs,2020-01-13,,
67,MAJOR LAZER,J BALVIN,EL ALFA,,QUE CALOR,BECAUSE MUSIC,2020,14,Dee Mad,Tropkillaz,Sky Rompiendo,André Silva,2019-09-11,sample,Indian Flute - Timbaland & Magoo
68,NINHO,,,,MAUVAIS DJO,REC. 118 / MAL LUNE MUSIC,2020,14,Young KO,Lil Ben,Ninho,,2020-03-07,,
69,NINHO,,,,INTRO,REC. 118 / MAL LUNE MUSIC,2020,14,DJ Quick,,Ninho,,2015-05-01,,
70,DUA LIPA,,,,BREAK MY HEART,WEA / WARNER RECORDS UK,2020,14,The Monsters & Strangerz,watt,Ali Tamposi,Andrew Farriss,2020-03-25,sample,Stalker - Lucas Altuzarra
71,GAMBI,,,,POPOPOP,REC. 118,2020,14,Ghost Killer Track,,Gambi,,2019-10-04,,
72,NAZA,,,,LOIN DE MOI,CAPRICAROLESQUE,2020,14,Ray Da Prince,DJ Erise,Naza,,2019-09-25,,
73,BOSH,SCH,,,BUSINESS,ARISTA FRANCE,2020,14,Blaise Keys,Mounchild,Bosh,SCH,2020-03-19,,
74,47TER,,,,CÔTE OUEST,LABEL ENTRECÔTE,2020,14,47ter,,47ter,,2019-06-25,,
75,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,VERTIGO BERLIN,2020,14,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
76,TIMAL,MAES,,,AILLEURS,ELEKTRA FRANCE,2020,14,Jeoffrey Dandy,WMK,Maes,Timal,2020-02-28,,
77,SOPRANO,,,,À NOS HÉROS DU QUOTIDIEN,REC. 118,2020,14,P3GASE,,Soprano,,2019-10-10,,
78,DOJA CAT,,,,BOSS BITCH,WEA / ATLANTIC RECORDS,2020,14,Imad Royal,Sky Adams,Ashnikko,Doja Cat,2020-01-23,sample,Snapped - Editor Arianator
79,NINHO,HÖS COPPERFIELD,,,TU SAIS QU'ON EST GANG,REC. 118 / MAL LUNE MUSIC,2020,14,Hoodstar,,Hös Copperfield,Ninho,2020-03-07,,
80,LETO,,,,DOUBLE BANG 9,REC. 118,2020,14,Junior Alaprod,,Leto,,2020-03-25,,
81,BENEE,GUS DAPPERTON,,,SUPALONELY,BARCLAY - MERCURY / MOTOWN,2020,14,Josh Fountain,Gus Dapperton,Jenna Andrews,Josh Fountain,2019-11-15,sample,The aisle - PinkPantheress
82,RIM'K,KOBA LAD,SCH,,VALISE,CAROLINE FRANCE / FRENESIK,2020,14,DJ Ritmin,Guilty,Guilty,Koba LaD,2020-03-06,,
83,NAPS,,,,CARRÉ VIP,OK MANY INDUSTRIE / 13ÈME ART MUSIC,2020,14,Zeg P,,Kalif Hardcore,Naps,2020-02-05,,
84,DRIPREPORT,,,,SKECHERS,ARISTA RECORDS,2020,14,OUHBOY,,OUHBOY,DripReport,2020-01-11,sample,Voh Na Mane Meri Kyu - Common Raj
85,MAES,,,,STREET,CAPITOL MUSIC FRANCE / MILLENIUM,2020,14,Susanoô,Big Dada,Maes,Susanoô,2019-10-31,interpolation,Zwischen den Zeilen - Milano
86,KEKRA,,,,DUBAÏ,VRL,2020,14,Nabz,,Kekra,Nabz,2020-03-27,,
87,LADY GAGA,,,,STUPID LOVE,POLYDOR,2020,14,Max Martin,Tchami,Lady Gaga,Max Martin,2020-02-28,sample,Тупой Кассир (Stupid Cashier) - Lyudmila Lolita McGooja
88,BOSH,,,,SOLITAIRE,ARISTA FRANCE,2020,14,Mounchild,Blaise Keys,Bosh,,2020-03-27,,
89,FREYA RIDINGS,,,,CASTLES,ISLAND,2020,14,Mark Crew,Dan Priddy,Dan Nigro,Freya Ridings,2018-03-30,,
90,SAM'S,LACRIM,,,VALIDÉ,POLYDOR,2020,14,Djaresma,,Lacrim,Sam’s,2020-02-28,,
91,CALOGERO,,,,ON FAIT COMME SI,POLYDOR,2020,14,Calogero,,Bruno Guglielmi,,2020-03-26,,
92,KEKRA,,,,PUTAIN DE SALAIRE,VRL,2020,14,Swav Beatz,,Kekra,Swav Beatz,2020-03-06,sample,Carnival of Rust - Poets of the Fall
93,SOOLKING,HEUS L'ENFOIRÉ,,,LA KICHTA,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,14,MB (NLD),,Soolking,Heuss L’enfoiré,2020-03-20,interpolation,PUMP IT UP! - Danzel
94,SHAWN MENDES,CAMILA CABELLO,,,SEÑORITA,BARCLAY / UNIVERSAL MUSIC,2020,14,benny blanco,Cashmere Cat,Ali Tamposi,benny blanco,2019-06-21,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
95,MISTER V,PLK,,,JAMAIS,HEY PELO,2020,14,Karmen (FRA),Geronimo Beats,Mister V,PLK,2019-12-04,,
96,DUBDOGZ,BHASKAR,,,INFINITY,SPINNIN' RECORDS,2020,14,Dubdogz,Bhaskar,,,2020-01-31,,
97,ALAN WALKER,AVA MAX,,,"ALONE, PT. II",MER RECORDINGS,2020,14,Erik Smaaland,Alan Walker,Alan Walker,Ava Max,2019-12-27,sample,J-$LIDE ULTRA RAGE - AmmySimpson
98,SURF MESA,,,,ILY,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC,2020,14,​Surf Mesa,,Bob Gaudio,Bob Crewe,2019-11-26,sample,Can’t Take My Eyes Off You - Frankie Valli
99,VITAA,SLIMANE,,,ÇA VA ÇA VIENT,ISLAND DEF JAM,2020,14,John Mamann,Renaud Rebillaud,Slimane,Vitaa,2019-06-21,,
100,ANGÈLE,,,,BALANCE TON QUOI,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,14,Tristan Salvati,Angèle,Angèle,,2018-10-05,sample,Balance ton pote - Speeder M
101,LOMEPAL,,,,TROP BEAU,PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2020,14,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
102,ROBIN SCHULZ,ALIDA,,,IN YOUR EYES,WEA / WM GERMANY,2020,14,Robin Schulz,JUNKX,Stefan Dabruck,Kristoffer Tømmerbakke,2020-01-10,,
103,LARRY,,,,ENFANT COMPLIQUÉ,GOTHVM RECORDS,2020,14,Cello,,Larry,,2020-01-31,,
104,SOOLKING,CHEB MAMI,,,ÇA FAIT DES ANNÉES,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,14,Zak Cosmos,,Cheb Mami,Soolking,2020-03-19,interpolation,Parisien du Nord - Cheb Mami
105,AYA NAKAMURA,,,,POOKIE,REC. 118,2020,14,Le Side,Ever Mihigo,Aya Nakamura,,2018-11-02,interpolation,Summer 2019 - L.E.J
106,DAYVI,VICTOR CARDENAS,KELLY RUIZ,,BAILA CONMIGO,COLOMBIAN DUTCH,2020,14,Doki (producer),Víctor Cárdenas,Kelly Ruiz,Dayvi,2019-10-11,,
107,THE WEEKND,,,,AFTER HOURS,ISLAND DEF JAM / UNIVERSAL MUSIC,2020,14,The Weeknd,DaHeala,The Weeknd,Belly,2020-02-19,sample,Moonshine - Hoomaan
108,LIL NAS X,,,,OLD TOWN ROAD,COLUMBIA,2020,14,YoungKio,Trent Reznor,Lil Nas X,,2018-12-03,sample,34 Ghosts IV - Nine Inch Nails
109,MEDUZA,BECKY HILL,GOODBOYS,,LOSE CONTROL,MCA / PM:AM RECORDINGS,2020,14,MEDUZA,,Simon de Jano,Becky Hill,2019-10-11,sample,Friends Rave - MC Pedrinho
110,BOOBA,,,,CAVALIERO,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2020,14,Rim’s,Booba,Rim’s,Booba,2020-03-08,,
111,FUTURE,DRAKE,,,LIFE IS GOOD,EPIC/FREEBANDZ,2020,14,D. Hill,OZ,Drake,Future,2020-01-10,sample,I’m On 2.0 - Trae tha Truth
112,LADY GAGA,BRADLEY COOPER,,,SHALLOW,POLYDOR / UNIVERSAL MUSIC,2020,14,Benjamin Rice,Lady Gaga,Andrew Wyatt,Anthony Rossomando,2018-09-27,sample,10 Toes - Ghais Guevara
113,MEGAN THEE STALLION,,,,SAVAGE,300 ENTERTAINMENT,2020,14,J. White Did It,,Megan Thee Stallion,J. White Did It,2020-03-06,sample,2020 has progressed past the need for months - ​jan Misali
114,ASHE,,,,MORAL OF THE STORY,MOM+POP \MOM & POP MUSIC CO.,2020,14,FINNEAS,Noah Conrad,Ashe,FINNEAS,2019-02-14,sample,Kalakaar Aur Dunya - Sunny Khan Durrani
115,HATIK,JOK'AIR,,,LA MEILLEURE,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,14,Medeline,,Jok’Air,Hatik,2020-03-06,,
116,DA UZI,,,,AUTRE PART,REC. 118,2020,14,Dany Synthé,,​DA Uzi,,2020-03-27,,
117,HAMZA,GAMBI,,,GASOLINA,REC. 118,2020,14,Ponko,Oz Touch,Gambi,Hamza,2019-12-20,,
118,JUSTIN BIEBER,QUAVO,,,INTENTIONS,ISLAND DEF JAM / UNIVERSAL MUSIC,2020,14,Poo Bear,The Audibles,Dominic Jordan,Poo Bear,2020-02-07,sample,French Intentions - ​toasty digital
119,NINHO,,,,MILLÉSIMES,REC. 118 / MAL LUNE MUSIC,2020,14,Hoodstar,,Ninho,,2020-03-07,interpolation,Session Freestyle #PlanèteRap - Leto
120,MISTER V,JUL,,,PIRELLI,HEY PELO,2020,14,Karmen (FRA),Kezah,Karmen (FRA),Mister V,2020-01-31,,
121,BILLIE EILISH,KHALID,,,LOVELY,POLYDOR / UNIVERSAL MUSIC,2020,14,FINNEAS,,Billie Eilish,Khalid,2017-08-11,sample,DmC preorder - Billie Eilish
122,JUL,,,,JCVD,D'OR ET DE PLATINE,2020,14,Kakou,,JuL,,2019-06-14,sample,Je traîne en bas - Tiitof
123,JUSTIN BIEBER,,,,YUMMY,ISLAND DEF JAM / UNIVERSAL MUSIC,2020,14,Sasha Sirota,Kid Culture,Ashley Joi,Ashley Boyd,2020-01-03,sample,Yummy - BoofPaxkMooky
124,MOHA LA SQUALE,,,,MA BELLE,ELEKTRA FRANCE,2020,14,Biggie Jo,Reek Starcks,Moha La Squale,,2019-08-04,,
125,DJ SNAKE,J. BALVIN,TYGA,,LOCO CONTIGO,DJ SNAKE MUSIC PRODUCTIONS LIMITED,2020,14,DJ Snake,STANY,DJ Snake,Justin Quiles,2019-06-14,sample,Wakiritho - Octopizzo
126,LARRY,RK,,,WOIN WOIN,GOTHVM RECORDS,2020,14,Cello,,RK,Larry,2019-11-06,,
127,47TER,,,,L'ADRESSE,LABEL ENTRECÔTE,2020,14,Tristan Salvati,47ter,47ter,,2019-10-23,,
128,NISKA,,,,BÂTIMENT,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,14,Heizenberg,Chapo,Niska,Heizenberg,2019-09-06,,
129,BOSH,,,,COEUR NOIR,ARISTA FRANCE,2020,14,Latimer,Léo Brousset,Bosh,,2020-01-31,,
130,MAÎTRE GIMS,STING,,,RESTE,PLAY TWO,2020,14,Renaud Rebillaud,,GIMS,Sting,2019-04-26,interpolation,Summer 2020 - L.E.J
131,PNL,,,,AU DD,QLF RECORDS,2020,14,Nk.F,Joa (FRA),N.O.S,Ademo,2019-03-22,sample,Rmx #5 - JIGZAW
132,NINHO,,,,BALI,REC. 118 / MAL LUNE MUSIC,2020,14,Hoodstar,,Ninho,,2020-03-07,,
133,KEKRA,,,,NON,VRL,2020,14,Ant Chamberlain,,Kekra,Ant Chamberlain,2020-03-27,,
134,TIMAL,LETO,,,WEEK-END,ELEKTRA FRANCE,2020,14,Phazz,,Leto,Timal,2020-02-21,,
135,ANGÈLE,ROMÉO ELVIS,,,TOUT OUBLIER,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,14,Tristan Salvati,,Roméo Elvis,Angèle,2018-10-05,interpolation,Summer 2019 - L.E.J
136,POP SMOKE,,,,DIOR,VICTOR VICTOR WORLDWIDE,2020,14,808 Melo,,Pop Smoke,808 Melo,2019-07-26,sample,The Coven - Peter Gundry
137,LUM!X,MOKABY,D.T.E,GABRY PONTE,THE PASSENGER,WEA / SPINNIN' RECORDS,2020,14,Mokaby & D.T.E,Gabry Ponte,Ricky Gardiner,Iggy Pop,2020-01-10,sample,The Passenger - Iggy Pop
138,DADJU,,,,MA VIE,POLYDOR,2020,14,Nyadjiko,,Dadju,,2019-10-11,,
139,HAMZA,DAMSO,,,GOD BLESS,REC. 118,2020,14,Hamza,Prinzly,Prinzly,Damso,2019-12-19,interpolation,Nonstop - Drake
140,MACKLEMORE,RYAN LEWIS,RAY DALTON,,CAN'T HOLD US,WEA / MACKLEMORE,2020,14,Ryan Lewis,,Ryan Lewis,Ray Dalton,2011-08-16,sample,Bits and Pieces - The Dave Clark Five
141,MARWA LOUD,,,,ALLEZ LES GROS,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2020,14,HoloMobb,Boumidjal,Naza,Marwa Loud,2020-01-30,,
142,SOPRANO,VINCENZO,,,LE COACH,REC. 118,2020,14,DJ Mej,Djaresma,Vincenzo,Soprano,2018-11-09,,
143,YARO,NINHO,PLK,,MEC DE CITÉ,CAROLINE FRANCE / LAST SHOOT MUSIC,2020,14,DMR Prod,,PLK,Ninho,2020-02-07,,
144,NINHO,NISKA,,,MAMAN NE LE SAIT PAS,REC 118 / MAL LUNE / REC. 118 / MAL LUNE MUSIC,2020,14,Saydiq,Sam H,Niska,Ninho,2019-03-22,interpolation,Habitué - Dosseh
145,ROHFF,,,,SOLO,ISLAND DEF JAM / LEGEND ALIVE PRODUCTION,2020,14,DTP,,Rohff,,2020-03-27,,
146,TROIS CAFÉS GOURMANDS,,,,À NOS SOUVENIRS,PLAY TWO,2020,14,,,Sébastien Gourseyrol,,2017-07-02,,
147,MISTER V,DOSSEH,,,GANG,HEY PELO,2020,14,Karmen (FRA),Geronimo Beats,Mister V,Dosseh,2020-01-31,,
148,M. POKORA,,,,TOMBÉ,TF1 ENTERTAINMENT,2020,14,Renaud Rebillaud,Slimane,Slimane,Renaud Rebillaud,2019-04-12,,
149,NEKFEU,VANESSA PARADIS,,,DANS L'UNIVERS,UNIVERSAL MUSIC DIVISION BARCLAY,2020,14,Hugz Hefner,,Vanessa Paradis,Nekfeu,2019-06-06,,
150,DINOR RDT,NAZA,,,MINIMUM,COLUMBIA,2020,14,Narco Verra,,Naza,Dinor Rdt,2020-03-17,,
151,KAZA,,,,DANS TES YEUX,ELEKTRA FRANCE,2020,14,Mike Beatz (producer),,Kaza,,2020-03-06,,
152,DYNORO,GIGI D'AGOSTINO,,,IN MY MIND,B1,2020,14,Dynoro,Gigi D’Agostino,Aden Forte,Carlo Montagnèr,2017-11-15,sample,24 Maggio - Cony Valentino
153,SOOLKING,GAMBI,,,CHIHUAHUA,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,14,Genjutsu Beats,,Gambi,Soolking,2020-03-20,,
154,ANGÈLE,,,,TA REINE,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,14,Angèle,Tristan Salvati,Angèle,,2018-10-05,sample,MONEY 4 FUN - Gemen
155,ED SHEERAN,,,,SHAPE OF YOU,WEA / ATLANTIC RECORDS UK,2020,14,,,,,,,
156,LUM!X,GABRY PONTE,,,MONSTER,WEA / SPINNIN' RECORDS,2020,14,LUM!X,Gabry Ponte,Meg Frampton,Dia Frampton,2019-04-19,,
157,NISKA,,,,SILICONÉ,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,14,Pyroman,,Niska,Pyroman,2019-09-06,,
158,GAMBI,,,,HÉ OH,REC. 118,2020,14,Ace Loocky,Neuroz,Gambi,,2019-08-09,,
159,HOSHI,,,,AMOUR CENSURE,JO&CO,2020,14,Tristan Salvati,,Hoshi (FRA),,2019-12-02,,
160,THE WEEKND,,,,SAVE YOUR TEARS,REPUBLIC RECORDS,2020,14,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
161,MAES,,,,IMPARFAIT,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,14,Kyu Steed,Chapo,Maes,Kyu Steed,2020-01-17,,
162,T2R,MINISSIA,,,BYE BYE,JUSTON,2020,14,Julio Masidi,Trackstorm,Minissia,T2R,2020-01-13,,
163,DADJU,,,,BOBO AU COEUR,UNIVERSAL MUSIC DIVISION POLYDOR,2020,14,Nyadjiko,,Dadju,,2019-11-15,,
164,HATIK,,,,DANS LA FUSÉE,POLYDOR,2020,14,Coolax,,Hatik,,2020-03-21,,
165,NINHO,,,,GOUTTE D'EAU,REC 118 / MAL LUNE / REC. 118 / MAL LUNE MUSIC,2020,14,Kozbeatz,,Ninho,,2019-02-21,,
166,JUL,,,,POW POW,D'OR ET DE PLATINE,2020,14,JuL,,JuL,,2019-12-06,,
167,KYGO,ZARA LARSSON,TYGA,,LIKE IT IS,KYGO,2020,14,Petey Martin,Kygo,Kygo,Zara Larsson,2020-03-27,interpolation,Telling it Like it Is - Dua Lipa
168,QUEEN,,,,BOHEMIAN RHAPSODY,UNIVERSAL MUSIC DIVISION CLASSICS JAZZ,2020,14,,,,,,,
