classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
26,TIAKOLA,,,,MEUDA,WATI-B,2023,48,Oath (NLD),,Tiakola,Oath (NLD),2022-05-27,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
27,SATIVAMUSIC,MORAD,GIMS,,SEYA,BELIEVE / SATIVA MUSIC,2023,48,Renaud Rebillaud,,Morad,GIMS,2023-10-06,,
28,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2023,48,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
29,DAVID KUSHNER,,,,DAYLIGHT,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2023,48,Rob Kirwan,,Livingston,Boon,2023-04-14,sample,Last Time - Eli Youngblood
30,MARIAH CAREY,,,,ALL I WANT FOR CHRISTMAS IS YOU,SONY MUSIC ENTERTAINMENT / RCA MUSIC GROUP,2023,48,Mariah Carey,Walter Afanasieff,Mariah Carey,Walter Afanasieff,1994-10-29,sample,Xmas Diva - Jonwayne
31,LA FÈVE,,,,LOYAL,WARNER / WALONE,2023,48,Kosei,Tarik Azzouz,La Fève,,2023-11-23,sample,Blue Birds - Rojelio Rodriguez
32,KYO,COEUR DE PIRATE,,,DERNIÈRE DANSE,SONY MUSIC ENTERTAINMENT / RCA GROUP,2023,48,Kyo,François Delabrière,Kyo,,2003-04-18,sample,Clairvoyance - Hexakil
33,JOSEPH KAMEL,,,,CELUI QUI PART,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,48,Alban Lico,,Joseph Kamel,Léo Chatelier,2023-06-09,,
34,DUA LIPA,,,,DANCE THE NIGHT,WEA / ATLANTIC RECORDS,2023,48,Mark Ronson,Picard Brothers,Dua Lipa,Andrew Wyatt,2023-05-26,sample,Forget Me Nots - Patrice Rushen
35,WERENOI,,,,LABORATOIRE,BELIEVE / PGP RECORDS,2023,48,Evi Beats,,Werenoi,Evi Beats,2023-03-10,,
36,GUY2BEZBAR,,,,DIS-MOI,SONY MUSIC ENTERTAINMENT / BLUE MAGIC CORP,2023,48,Junior Alaprod,Nardey,Guy2Bezbar,SDM,2023-11-17,,
37,VIANNEY,ZAZIE,,,COMMENT ON FAIT,BELIEVE / TÔT OU TARD,2023,48,Vianney,Zazie,Vianney,Zazie,2023-08-18,,
38,NINHO,AYRA STARR,,,NO LOVE,REC. 118 / JEFE PRODUCTIONS,2023,48,Manu Manu,Leveatz,Ninho,Ayra Starr,2023-06-30,,
39,MILEY CYRUS,,,,FLOWERS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,48,Kid Harpoon,Tyler Johnson,Miley Cyrus,Michael Pollack,2023-01-13,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
40,REMA,,,,CALM DOWN,VIRGIN MUSIC FRANCE / MAVIN RECORDS / JONZING WORLD,2023,48,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
41,TEDDY SWIMS,,,,LOSE CONTROL,WEA / WARNER RECORDS,2023,48,Ammo,Julian Bunetta,Teddy Swims,Ammo,2023-06-23,interpolation,United State of Pop 2024 (Blame It On The Whiskey) - DJ Earworm
42,BECKY G,,,,ARRANCA,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2023,48,HoneyBoos,Alexander “A.C.” Castillo,Becky G,Omega El Fuerte,2023-03-10,,
43,TRINIX,,,,THE MAGIC KEY,ORCHARD / PEOPLE WANT TO DANCE,2023,48,Trinix,,,,2023-04-07,,
44,KENDJI GIRAC,VIANNEY,,,LE FEU,ISLAND DEF JAM,2023,48,Renaud Rebillaud,,Kendji Girac,Vianney,2022-11-11,,
45,WERENOI,,,,CHEMIN D'OR,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2023,48,Shiruken Music,,Werenoi,Shiruken Music,2023-03-10,,
46,ZOKUSH,,,,1 2 3 4,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2023,48,Hoodstar,Prince d’Arabee,RK,Zokush,2023-06-23,,
47,BAD BUNNY,,,,MONACO,ORCHARD / RIMAS ENTERTAINMENT LLC,2023,48,MAG,La Paciencia,Bad Bunny,Charles Aznavour,2023-10-13,sample,Hier encore - Charles Aznavour
48,UZI,,,,AKRAPO 7,BELIEVE / RPB MUSIC,2023,48,Lil Ben,,UZI (FRA),,2023-10-27,,
49,WHAM!,,,,LAST CHRISTMAS,SONY MUSIC ENTERTAINMENT / EPIC,2023,48,George Michael,,George Michael,,1984-12-03,sample,YEEZY WORKSHOP - ​toasty digital
50,GAZO,,,,DIE,BSB PROD,2023,48,Dallas,,Gazo,Dallas,2022-07-01,interpolation,Where Did I Put That Thing? / Bibbidi-Bobbidi-Boo - Oliver Wallace
51,SLIMANE,,,,MON AMOUR,CAPITOL MUSIC FRANCE / NOE MUSIC,2023,48,Yaacov Salah,Meïr Salah,Slimane,Meïr Salah,2023-11-08,sample,​dans les balles - ​abel31
52,NINHO,CENTRAL CEE,,,EUROSTAR,REC. 118 / JEFE PRODUCTIONS,2023,48,Boumidjal,HoloMobb,Ninho,Central Cee,2023-06-30,,
53,GAZO,,,,FLEURS,BSB PROD,2023,48,Shiruken Music,,Tiakola,Gazo,2022-07-01,,
54,WERENOI,,,,TU CONNAIS,BELIEVE / ALLPOINTS,2023,48,Ovicalaprod,,Werenoi,Ovicalaprod,2023-09-22,interpolation,Chaud* - Werenoi
55,ZARA LARSSON,,,,ON MY LOVE,SONY MUSIC ENTERTAINMENT / SOMMER HOUSE/EPIC,2023,48,David Guetta,Giorgio Tuinfort,Zara Larsson,David Guetta,2023-09-15,,
56,NINHO,,,,LA VIE QU'ON MÈNE,REC. 118 / MAL LUNE MUSIC,2023,48,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
57,NUIT INCOLORE,,,,DÉPASSÉ,CINQ 7,2023,48,Nuit incolore,,Nuit incolore,,2022-12-15,,
58,WERENOI,,,,LA LEAGUE,BELIEVE / PGP RECORDS,2023,48,Robin Crollet,,Werenoi,,2021-03-03,,
59,LOUANE,,,,SECRET,ISLAND DEF JAM,2023,48,Tristan Salvati,,Louane,,2022-10-09,interpolation,Secret (sad orchestra) - Louane
60,YARO,,,,LES ÉTOILES,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2023,48,DMR Prod,,Yaro,Ninho,2023-11-24,,
61,PLK,,,,NOUVELLES,PANENKA MUSIC,2023,48,Senpaï Katchy,FREAKEY!,PLK,,2023-04-14,,
62,NO LIMIT,,,,LA RUE,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD,2023,48,Phazz,,Gazo,Damso,2023-05-11,,
63,SDM,,,,RIHANNA,CAPITOL MUSIC FRANCE / CAPITOL,2023,48,H8MKRZ,,SDM,H8MKRZ,2021-04-09,interpolation,Bolide allemand - SDM
64,SDM,,,,MR. OCHO,CAPITOL MUSIC FRANCE / CAPITOL,2023,48,H8MKRZ,,SDM,H8MKRZ,2022-12-02,,
65,DADJU,TAYC,,,MAKILA : WABLÉ,BELIEVE / PLAY TWO,2023,48,Nyadjiko,BlackDoe,Tayc,Dadju,2023-11-15,,
66,MARNIK/NAELECK/VINAI,,,,BOYZ IN PARIS,SONY MUSIC ENTERTAINMENT / SIGNATUNE,2023,48,Marnik,Naeleck,JAY-Z,Kanye West,2023-07-28,,
67,PLK,,,,DEMAIN,PANENKA MUSIC,2023,48,Boumidjal,,PLK,,2023-04-14,,
68,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2023,48,,,,,2011-08-16,,
69,AYRA STARR,,,,RUSH,MAVIN RECORDS,2023,48,Andre Vibez,Hoops,Ayra Starr,,2022-09-16,,
70,GUY2BEZBAR,,,,ON DÉGAINE,SONY MUSIC ENTERTAINMENT / BLUE MAGIC CORP,2023,48,Some-1ne,,Guy2Bezbar,,2023-11-17,,
71,CALVIN HARRIS,SAM SMITH,,,DESIRE,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,48,Calvin Harris,BURNS,BURNS,Calvin Harris,2023-07-28,,
72,LOUANE,,,,PARDONNE-MOI,ISLAND DEF JAM,2023,48,,,,,,,
73,ROSALÍA,RAUW ALEJANDRO,,,BESO,SONY MUSIC ENTERTAINMENT / COLUMBIA RECORDS/DUARS ENTERTAINMENT/SONY MUSIC LATIN,2023,48,Noah Goldstein,Sir Dylan,ROSALÍA,Rauw Alejandro,2023-03-24,sample,Chakalitos - Angi Fire
74,GAULOIS,,,,JOLIE,SONY MUSIC ENTERTAINMENT / LA G CORP / TIENS TIENS RETIENS,2023,48,Atlas On The Track,Exi (FRA),GAULOIS,Ninho,2023-01-13,,
75,JUL,,,,J'FAIS QUE DANSER,BELIEVE / D'OR ET DE PLATINE,2023,48,Mb Beats,,JuL,,2023-11-03,,
76,IMAGINE DRAGONS,,,,CHILDREN OF THE SKY,ONE RECORDS / INTERSCOPE RECORDS,2023,48,Mattman & Robin,Bethesda Softworks,Dan Reynolds,Wayne Sermon,2023-08-30,,
77,BOOBA,,,,SPORT BILLY,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2023,48,Yacine STT,,Booba,,2023-11-17,,
78,LACRIM,,,,CODE BARRE,SONY MUSIC ENTERTAINMENT / PLATA O PLOMO,2023,48,JAYSx15,,Lacrim,,2023-11-08,,
79,PLK,,,,ÉMOTIF,WAGRAM / PANENKA MUSIC,2023,48,,,Playboi Carti,,,interpolation,Paper - Playboi Carti
80,DAVID GUETTA,,,,I'M GOOD,WARNER / PARLOPHONE UK,2023,48,,,,,,,
81,WERENOI,,,,SOLITAIRE,BELIEVE / PLR MUSIC & PGP RECORDS,2023,48,HuFel Beatz,,Werenoi,,2022-08-08,,
82,HARRY STYLES,,,,AS IT WAS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,48,Tyler Johnson,Kid Harpoon,Kid Harpoon,Tyler Johnson,2022-04-01,sample,Take on Me - a-ha
83,VICTOR THOMPSON,,,,THIS YEAR,ORCHARD / NWE WORLDWIDE,2023,48,,,,,2024-04-09,,
84,DJADJA,DINAZ,,,CAPITAINE,BELIEVE / CARRÉ MUSIC,2023,48,Akuma Tracks,,Djadja,Dinaz,2023-03-17,,
85,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,48,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
86,MITSKI,,,,MY LOVE MINE ALL MINE,DEAD OCEANS,2023,48,Patrick Hyland,,Mitski,,2023-09-15,sample,To the heart - Dirty PlayBoy
87,JUL,,,,LA FAILLE,BELIEVE / D'OR ET DE PLATINE,2023,48,JuL,,JuL,,2023-05-12,,
88,RICHIE BEATS,,,,SOMMET,WARNER / OH MY GOD,2023,48,Richie Beats,Flem,Freeze Corleone,,2023-11-24,,
89,ELOÏZ,,,,HEY BRO,BELIEVE / JO&CO,2023,48,,,,,,,
90,MALUMA,,,,COCO LOCO,SONY MUSIC ENTERTAINMENT / SONY MUSIC LATIN,2023,48,MadMusick,,Maluma,Yon Mad,2023-06-08,interpolation,Veridis Quo - Daft Punk
91,TRINIX,FAFÁ DE BELÉM,,,EMORIO,WEA / TRINIX MUSIC / WEA FRANCE,2023,48,,,,,,,
92,SOUND OF LEGEND,GROOVE COVERAGE,DJANE HOUSEKAT,,GOD IS A GIRL,BELIEVE / PLAY TWO,2023,48,Sound Of Legend,Groove Coverage,Axel Konrad,Ole Wierk,2023-07-12,,
93,DJADJA,DINAZ,,,J'FAIS MES AFFAIRES,BELIEVE / CARRE-MUSIC,2023,48,BDR,,Dinaz,Djadja,2016-05-06,,
94,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2023,48,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
95,GAZO,,,,BECTE,BSB PROD,2023,48,Diabi,,Gazo,Diabi,2022-07-01,,
96,FAVÉ,,,,URUS,BELIEVE / MORNING GLORY MUSIC / 109 RECORD,2023,48,MB On The Track,,Favé (FRA),MB On The Track,2022-10-12,,
97,RSKO,SDM,,,MUCHO CUIR,ELEKTRA FRANCE,2023,48,Zou21,Berry Prod,Rsko,SDM,2023-11-03,,
98,JOSMAN,,,,INTRO,SIDELINE,2023,48,Eazy Dew,Lucci’ (FRA),Josman,,2022-03-18,,
99,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2023,48,Le Side,,OBOY,,2019-07-12,,
100,OLIVIA RODRIGO,,,,CAN’T CATCH ME NOW,ONE RECORDS / UNIVERSAL MUSIC,2023,48,Dan Nigro,,Olivia Rodrigo,Dan Nigro,2023-11-03,,
101,NAPS,,,,C'EST CARRÉ LE S,BELIEVE / OK MANY INDUSTRIE / ALLPOINTS,2023,48,Shiruken Music,Kalif Hardcore,Naps,Ninho,2023-04-28,,
102,MAES,,,,AKATSUKI,CAPITOL MUSIC FRANCE / OMERTA 47 RECORDS,2023,48,Harrison Dock,Nino Vella,Maes,,2023-11-03,,
103,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2023,48,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
104,WERENOI,,,,10.03.2023,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2023,48,Camaya,Matojah,Werenoi,Camaya,2023-02-23,,
105,TIMAL,,,,LA 16,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC / CALIENTE RECO,2023,48,Marlex,HRNN,Timal,,2023-11-24,,
106,NEJ,,,,MA MUSE,BELIEVE / MIEL NOIR,2023,48,Moon Prod,,Nej’,,2023-09-22,,
107,BURNA BOY,,,,CITY BOYS,WEA / ATLANTIC US,2023,48,MD$,Ruuben,Burna Boy,Jeremih,2023-08-25,sample,Birthday Sex - Jeremih
108,ZOLA,,,,AMBER,SONY MUSIC ENTERTAINMENT / AWA,2023,48,Kore,Aurélien Mazin,Zola,Kore,2022-11-18,,
109,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2023,48,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
110,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2023,48,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
111,VACRA,,,,TIKI TAKA,CARTHAGE MUSIC / CARTHAGE MUSIC / ARAI MUSIC,2023,48,MarvelPro,,Vacra,,2022-11-10,,
112,IKAZ BOI,,,,BALLE DANS LE COEUR,STELLAR 90,2023,48,Ikaz Boi,,Ikaz Boi,Tiakola,2023-09-29,,
113,MENTISSA,,,,MAMMA MIA,BELIEVE / TÔT OU TARD,2023,48,,,Vianney,,2022-11-18,sample,PANNONIA - DESH
114,LUIDJI,,,,POUR DEUX ÂMES SOLITAIRES,WARNER / FOUFOUNE PALACE,2023,48,Ryan Koffi,Pee Magnum,Luidji,,2017-11-01,,
115,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2023,48,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
116,ONE REPUBLIC,,,,I AIN'T WORRIED,ONE RECORDS / UNIVERSAL MUSIC,2023,48,Ryan Tedder,Brent Kutzle,Björn Yttling,Tyler Spry,2022-05-13,sample,Young Folks - Peter Bjorn and John
117,LETO,,,,DANS LE NOIR,WARNER / REC.118 / WINTERFELL,2023,48,SHK,,Leto,Gazo,2023-10-20,,
118,PIERRE DE MAERE,,,,UN JOUR JE MARIERAI UN ANGE,WAGRAM / CINQ 7,2023,48,Marso (FRA),,Marso (FRA),Pierre de Maere,2021-11-08,,
119,MORAD,,,,SE GRITA,ORCHARD / M.D.L.R,2023,48,SHB,Nuviala,JuL,Morad,2023-05-12,,
120,NINHO,,,,JEFE,REC. 118 / MAL LUNE MUSIC,2023,48,PHILY ASAP,Mi8,Ninho,,2021-12-03,,
121,JECK,,,,PARAPLUIE,BELIEVE / PLAY TWO,2023,48,Erick Ness,,Erick Ness,Alex Keil,2023-08-24,,
122,LOI,ROBIN,,,GOLD,WEA / VOLKSMUSIC/WM GERMANY,2023,48,Klosely,,Loi,René Miller,2022-09-16,,
123,MÅNESKIN,,,,THE LONELIEST,SONY MUSIC ENTERTAINMENT / RCA GROUP,2023,48,Fabrizio Ferraguzzo,Måneskin,Damiano David,Ethan Torchio,2022-10-07,,
124,FREEZE CORLEONE,,,,SHAVKAT,MMS CORP,2023,48,Flem,Therapy 2093,Freeze Corleone,,2023-07-24,interpolation,187 mesures - Leto
125,BILLIE EILISH,,,,"WHAT WAS I MADE FOR? [FROM THE MOTION PICTURE ""BARBIE""]",ONE RECORDS / UNIVERSAL MUSIC,2023,48,,,,,,,
126,ALONZO,,,,TOUT VA BIEN,ONLY PRO,2023,48,SHK,Scar (FRA),Ninho,Naps,2022-05-20,,
127,SCH,,,,JE LA CONNAIS,CAPITOL MUSIC FRANCE / MILLENIUM,2023,48,Kore,,SCH,,2016-04-25,,
128,TIAKOLA,,,,GASOLINA,WATI-B,2023,48,Shiruken Music,,Tiakola,Rsko,2022-05-27,,
129,DAVE/TIAKOLA,,,,SPECIAL,VIRGIN MUSIC FRANCE / NEIGHBOURHOOD RECORDINGS,2023,48,Jo Caleb,Nyadjiko,Tiakola,Dave,2023-08-25,interpolation,Sprinter - Dave
130,GUY2BEZBAR,,,,HELLO,SONY MUSIC ENTERTAINMENT / BLUE MAGIC CORP,2023,48,Nassir,Flem,Guy2Bezbar,Jey Brownie,2023-11-17,,
131,SLIMANE,,,,DES MILLIERS DE JE T'AIME,CAPITOL MUSIC FRANCE / CAPITOL,2023,48,Yaacov Salah,Meïr Salah,Slimane,,2022-09-02,,
132,KING SERENITY,LOCKO,SERGIO ALEJANDRO,,ALL FOR U,IDOL / CAN'T STOP PRODUCTIONS,2023,48,,,,,,,
133,SIA,,,,SNOWMAN,WARNER / MONKEY PUZZLE/ATLANTIC,2023,48,Greg Kurstin,,Sia,Greg Kurstin,2017-11-10,,
134,WERENOI,,,,CIAO,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2023,48,Shaman Beatz,Noxious,Werenoi,Ninho,2023-03-10,,
135,TAYLOR SWIFT,,,,CRUEL SUMMER,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,48,Taylor Swift,Jack Antonoff,St. Vincent,Jack Antonoff,2019-08-23,sample,Cruel Number - David0Mario
136,NINHO,,,,GOUTTE D’EAU,WARNER / REC. 118 / MAL LUNÉ MUSIC,2023,48,Kozbeatz,,Ninho,,2019-02-21,,
137,JOSMAN,,,,LES FLAMMES,SIDELINE,2023,48,MYSTR,Nickhel,Josman,,2023-10-28,,
138,BRENDA LEE,,,,ROCKIN' AROUND THE CHRISTMAS TREE,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,48,Owen Bradley,,Johnny Marks,,1958-11-17,sample,Rockin’ Around - Ookay
139,HAMZA,,,,NOCIF,WARNER / JUST WOKE UP,2023,48,Ponko,Lucozi,Hamza,Ponko,2023-02-17,sample,Lady (Hear Me Tonight) - Modjo
140,LEWIS CAPALDI,,,,WISH YOU THE BEST EP,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,48,,,,,,,
141,IMAGINE DRAGONS,,,,DEMONS,ONE RECORDS / INTERSCOPE RECORDS,2023,48,Alex da Kid,,Dan Reynolds,Wayne Sermon,2013-01-23,sample,​i started the UTSC to dariacore pipeline - ‍xaev
142,WERENOI,,,,MAGOT,BELIEVE / ALLPOINTS,2023,48,2K (FRA),Gancho,Werenoi,SCH,2023-09-22,,
143,ONEREPUBLIC,,,,RUNAWAY,ONE RECORDS / POLYDOR,2023,48,,,,,,,
144,LANA DEL REY,,,,SUMMERTIME SADNESS,ONE RECORDS / POLYDOR,2023,48,Emile Haynie,,Lana Del Rey,Rick Nowels,2012-01-27,sample,Marlon Brando - Caneda
145,OBOY,,,,MÉLODIE,BELIEVE / SYNDICATE RECORDS,2023,48,​mammouth,Chanceko,OBOY,,2020-07-03,,
146,ADEN FOYER,,,,THE BALLET GIRL,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,48,Aden Foyer,Paul Hers,Aden Foyer,Paul Hers,2022-10-21,,
147,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2023,48,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
148,GAZO,,,,RAPPEL,SONY MUSIC ENTERTAINMENT / BSB PROD,2023,48,Shiruken Music,,Gazo,Shiruken Music,2022-06-28,,
149,THE WEEKND,,,,DIE FOR YOU,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,48,The Weeknd,Cashmere Cat,The Weeknd,Cirkut,2016-11-25,sample,Blocked (Interlude) - Lamont Lawrence
150,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,48,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
151,KANEKI,NINHO,NAPS,,BLUE,"WARNER / REC. 118, TTR & SDT EMPIRE",2023,48,Skary,,Kaneki,Ninho,2023-08-21,interpolation,Binks to Binks 8 - Ninho
152,NINHO,,,,DIS-MOI QUE TU M'AIMES,REC. 118 / MAL LUNE MUSIC,2023,48,DJ Quick,Nice (FRA),Ninho,,2016-10-21,,
153,CÉLINE DION,,,,J'IRAI OÙ TU IRAS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,48,Jean-Jacques Goldman,,Jean-Jacques Goldman,,1995-03-30,,
154,JEY BROWNIE,FLEM KGB,,,GTB,BELIEVE / ATT MUSIC PRODUCTIONS,2023,48,Flem,Amine Farsi,Jey Brownie,,2022-12-16,,
155,OLIVIA RODRIGO,,,,VAMPIRE,ONE RECORDS / INTERSCOPE RECORDS,2023,48,,,,,,,
156,OBOY,,,,CABEZA,BELIEVE / SYNDICATE RECORDS,2023,48,​mammouth,,OBOY,,2020-07-03,,
157,FREEZE CORLEONE,,,,JOUR DE PLUS,MMS CORP,2023,48,Hoodstar,Nassir,Freeze Corleone,,2023-09-11,,
158,RK,,,,LOLA,CAPITOL MUSIC FRANCE / LES RESCAPES,2023,48,SHK,,RK,SHK,2022-10-05,,
159,LOMEPAL,,,,DECRESCENDO,IDOL / PINÉALE,2023,48,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
160,MÅNESKIN,,,,BABY SAID,RCA GROUP / EPIC,2023,48,Max Martin,SLY,Damiano David,Victoria,2023-01-20,,
161,LOMEPAL,,,,TROP BEAU,IDOL / PINÉALE,2023,48,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
162,EMINEM,,,,LOSE YOURSELF,POLYDOR / UNIVERSAL MUSIC,2023,48,Eminem,Jeff Bass,Eminem,Jeff Bass,2002-10-28,sample,Lose Yourself (Instrumental) - Eminem
163,IMAGINE DRAGONS,,,,WAVES,POLYDOR / INTERSCOPE RECORDS,2023,48,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2022-07-01,,
164,BILLIE EILISH,,,,LOVELY,ONE RECORDS / UNIVERSAL MUSIC,2023,48,FINNEAS,,Billie Eilish,Khalid,2017-08-11,sample,DmC preorder - Billie Eilish
165,DJADJA,DINAZ,,,DANS LE RÉSEAU,BELIEVE / CARRÉ MUSIC,2023,48,Mike Btz,,Dinaz,Djadja,2021-09-08,,
166,A-HA,,,,TAKE ON ME,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2023,48,Alan Tarney,,Paul Waaktaar-Savoy,Morten Harket,1985-04-05,sample,1984 - The Hood Internet
167,ELTON JOHN,DUA LIPA,,,COLD HEART,VIRGIN MUSIC FRANCE / UNIVERSAL MUSIC,2023,48,GD8,,KayleeHazel,Elton John,2024-05-24,,
168,GUY2BEZBAR,,,,HENNY BU,SONY MUSIC ENTERTAINMENT / BLUE MAGIC CORP,2023,48,Ken & Ryu,Finvy,Guy2Bezbar,Koba LaD,2023-11-17,,
169,KAZA,,,,HRTBRK #7,WARNER / ELEKTRA FRANCE,2023,48,LeTempsDuPiano,FrenchisBeatz,Kaza,,2023-11-17,,
170,METRO BOOMIN,THE WEEKND,,,CREEPIN',ISLAND DEF JAM / UNIVERSAL MUSIC,2023,48,Metro Boomin,DaHeala,Metro Boomin,21 Savage,2022-12-02,sample,Boadicea - Enya
171,DADJU,,,,OUBLIE-LE,CAPITOL MUSIC FRANCE / AMATERASU PROD / CAPITOL,2023,48,Bugatti Beatz,,Dadju,,2017-11-24,,
172,AYA NAKAMURA,,,,CHÉRIE,REC118 / REC. 118,2023,48,Silly raiito,Kimo Beats,Aya Nakamura,,2023-08-17,,
173,ROSALÍA,,,,DESPECHÁ,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,48,Chris Jedi,Gaby Music,ROSALÍA,Chris Jedi,2022-07-28,sample,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66 - Bizarrap"
174,EMINEM,,,,MOCKINGBIRD,POLYDOR / UNIVERSAL MUSIC,2023,48,Luis Resto,Eminem,Eminem,Luis Resto,2004-11-12,sample,1995 - Samra
175,CHRIS BROWN,,,,ANGEL NUMBERS / TEN TOES,SONY MUSIC ENTERTAINMENT / CHRIS BROWN ENTERTAINMENT/RCA RECORDS,2023,48,Hitmaka,RoccStar,Chris Brown,Brian Mitchell,2023-11-10,interpolation,Like That - Kee0tay
176,LORD HURON,PHOEBE BRIDGERS,,,THE NIGHT WE MET,PIAS FRANCE / PLAY IT AGAIN SAM,2023,48,Ben Schneider,,Ben Schneider,,2015-02-09,sample,Fallen Vulture - ​evntura
177,MENTISSA,,,,ET BAM,BELIEVE / TÔT OU TARD,2023,48,Vianney,,Vianney,,2021-11-11,,
178,JOSMAN,,,,PROBLEMES DE RICHE,SIDELINE,2023,48,MYSTR,Bvker,Josman,,2023-10-28,,
179,COLDPLAY,,,,VIVA LA VIDA,WARNER / PARLOPHONE UK,2023,48,Brian Eno,Markus Dravs,Chris Martin,Guy Berryman,2008-05-25,sample,Fallen Primadonna - Himynameisshan.
180,JOSMAN,,,,J'AIME BIEN!,IDOL / CHOKE INDUSTRY,2023,48,Josman,,Josman,,2018-09-14,,
181,MICHAEL BUBLE,,,,IT S BEGINNING TO LOOK A LOT LIKE CHRISTMAS,WEA / WARNER RECORDS,2023,48,David Foster,,Meredith Willson,,2011-10-21,sample,It’s Beginning To Look A Lot Like Zoinkmas - El Zoinko
182,WERENOI,,,,TOUT SEUL,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2023,48,Yann Dakta,Rednose (FRA),Tiakola,Werenoi,2023-03-10,,
183,JUL,,,,J'OUBLIE TOUT,BELIEVE / LIGA ONE INDUSTRY,2023,48,JuL,,JuL,,2014-02-23,sample,Fluch - Azet
184,SOOLKING,,,,BALADER,CAPITOL MUSIC FRANCE / CAPITOL,2023,48,MKL,,Niska,Soolking,2022-05-27,,
185,DAMSO,,,,DIEU NE MENT JAMAIS,CAPITOL MUSIC FRANCE / CAPITOL,2023,48,DSK,,Damso,,2017-04-28,,
186,S.PRI NOIR FT. TIAKOLA,,,,BONSOIR PARIS,BELIEVE / MI6,2023,48,Twinsmatic,,S.Pri Noir,Tiakola,2023-10-27,interpolation,À chaque jour suffit sa peine - Nessbeal
187,GAZO,,,,HAINE&SEX,BSB PROD,2023,48,Selecta Killa,,Gazo,Selecta Killa,2021-02-26,,
