classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
154,JASON DERULO,,,,ACAPULCO,WARNER / ATLANTIC RECORDS,2021,40,Saltwives,Punctual,Madison Love,Will Lansley,2021-09-03,sample,El Mismo Sol - Alvaro Soler
155,DRAKE,,,,WAY 2 SEXY,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,40,TM88,TooDope,Drake,Young Thug,2021-09-03,sample,I’m Too Sexy - Right Said Fred
156,DJADJA,DINAZ,,,J'FAIS MES AFFAIRES,BELIEVE / CARRE-MUSIC,2021,40,BDR,,Dinaz,Djadja,2016-05-06,,
157,HARRY STYLES,,,,WATERMELON SUGAR,COLUMBIA,2021,40,Tyler Johnson,Kid Harpoon,Tyler Johnson,Kid Harpoon,2019-11-16,sample,Fuck You With Sugar On Top - Nearly a Fox
158,RAUW ALEJANDRO,,,,TODO DE TI,SONY MUSIC ENTERTAINMENT / RCA,2021,40,Rauw Alejandro,Mr. NaisGai,Mr. NaisGai,Rafa Pabön,2021-05-21,sample,Todo De Ti - Cris Helia
159,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2021,40,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
160,MARWA LOUD,,,,BIMBO,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,40,Boumidjal,,Moha K,Marwa Loud,2021-05-21,sample,Milkshake - Kelis
161,OBOY,,,,YSL,BELIEVE / SYNDICATE RECORDS,2021,40,Machynist,,OBOY,,2021-09-10,,
162,OBOY,,,,NO BLATA,BELIEVE / SYNDICATE RECORDS,2021,40,Le Side,,OBOY,,2021-05-19,,
163,REGARD,,,,RIDE IT,SONY MUSIC ENTERTAINMENT / B1 / MINISTRY OF SOUND,2021,40,Regard,,Jay Sean,Alan Sampson,2019-07-26,sample,Zweifel - Eddin
164,AYA NAKAMURA,,,,BOBO,WARNER / REC. 118,2021,40,Some-1ne,,Aya Nakamura,,2021-05-27,sample,# pour la vie - Kasper 939
165,PNL,,,,ONIZUKA,QLF RECORDS,2021,40,Dolor,BBP,Ademo,N.O.S,2016-09-16,sample,Trap House - Rim’K
166,SAINT JHN,,,,ROSES,B1,2021,40,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
167,NEJ,,,,MA COLOMBE,BELIEVE / MIEL NOIR,2021,40,BeatzbyDB,Prodby106,Nej’,,2021-06-18,,
168,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2021,40,,,,,2011-08-16,,
169,DAVID GUETTA,KID CUDI,,,MEMORIES,WARNER / PARLOPHONE (FRANCE),2021,40,,,,,,,
170,GRAND CORPS MALADE,,,,NOS PLUS BELLES ANNÉES,VIRGIN RECORDS FRANCE / ANOUCHE PRODUCTIONS,2021,40,Mosimann,,Grand Corps Malade,Kimberose,2021-09-02,,
171,DJADJA,DINAZ,,,À CŒUR OUVERT,BELIEVE / CARRÉ MUSIC,2021,40,Léo Brousset,DJ Erise,Dinaz,Djadja,2021-02-24,,
172,IMEN ES,,,,ESSAIE ENCORE,ISLAND DEF JAM / BENDO / FULGU PROD,2021,40,Young Bouba,Dadju,Imen Es,Abou Debeing,2021-05-27,,
173,DRAKE,,,,FAIR TRADE,UNIVERSAL MUSIC FRANCE / OVO,2021,40,OZ,Jahaan Sweet,Drake,Travis Scott,2021-09-03,sample,Mountains - Charlotte Day Wilson
174,VIANNEY,,,,BEAU-PAPA,TÔT OU TARD,2021,40,Vianney,,Vianney,,2020-08-21,,
175,NAPS,,,,EN DÉTENTE,BELIEVE / ALL POINTS,2021,40,Zeg P,,Naps,,2019-06-28,,
176,OFENBACH,,,,HURRICANE,WARNER / ELEKTRA FRANCE,2021,40,Quarterhead,Ofenbach,Ella Henderson,Mark B,2021-09-17,,
177,BENAB,,,,RS4,ISLAND DEF JAM / BENDO / DRACARYS MUSIC,2021,40,Koston,Bersa,Kofs,Timal,2021-07-30,,
178,FREEZE CORLEONE,,,,FREEZE RAËL,NEUVE / CAROLINE FRANCE / MANGEMORT SQUAD,2021,40,Flem,,Freeze Corleone,,2020-09-11,interpolation,Le Big & Le Big - Bon Chance
179,NINHO,NISKA,,,MAMAN NE LE SAIT PAS,REC. 118 / MAL LUNE MUSIC,2021,40,Saydiq,Sam H,Niska,Ninho,2019-03-22,interpolation,Habitué - Dosseh
180,ED SHEERAN,,,,SHAPE OF YOU,WEA / ATLANTIC RECORDS UK,2021,40,,,,,,,
181,ISK,,,,LE BILLET,VIRGIN RECORDS FRANCE / VIRGIN RECORDS,2021,40,Noxious,,ISK,,2021-05-28,interpolation,Mafiosi - Le Classico Organisé
182,HATIK,,,,ÉTERNEL,WARNER / WM FR AFFILIATED/PLAY TWO,2021,40,Medeline,ILLNGHT,Hatik,,2021-03-12,,
183,ZIAK,,,,GALERIE,CAPITOL MUSIC FRANCE / MILLENIUM,2021,40,Dr Devil,,Ziak,,2021-05-19,interpolation,Ronaldo - Ziak
184,24KGOLDN,,,,MOOD,SONY MUSIC ENTERTAINMENT / RECORDS/COLUMBIA,2021,40,Blake Slatkin,KBeaZy,KBeaZy,Omer Fedi,2020-07-24,sample,If Guitar Riffs Were Lyrics - Steve Terreberry
185,NAPS,,,,6.3,BELIEVE / OK MANY INDUSTRIE / 13ÈME ART MUSIC,2021,40,DIIAS,,Ninho,Naps,2020-02-20,,
186,BLACK EYED PEAS,,,,GIRL LIKE ME,POLYDOR,2021,40,Johnny Goldstein,Shakira,Shakira,Tim Mitchell,2020-06-19,interpolation,Girl Like You - will.i.am
187,FAOUZIA (,JOHN LEGEND),,,MINEFIELDS,WARNER / ATLANTIC RECORDS,2021,40,Johnny Goldstein,,Jeff Halavacs,Johnny Goldstein,2020-11-05,interpolation,Minefields (demo) - Faouzia
188,POP SMOKE,,,,DIOR,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,40,808 Melo,,Pop Smoke,808 Melo,2019-07-26,sample,The Coven - Peter Gundry
189,HIRO,NINHO,,,A DÉCOUVERT,URBAN,2021,40,John Scorp,Dopryn Wilson,Hiro,Ninho,2019-04-19,,
190,OFENBACH,LAGIQUE,,,WASTED LOVE,WARNER / ELEKTRA FRANCE,2021,40,Jen Jis,,Sophia Ayana,Rock-A-Tune,2021-01-08,,
191,STRANGE FRUITS MUSIC,LUJAVO,NITO-ONNA,,CALABRIA,WARNER / STRANGE FRUITS,2021,40,,,,,,,
192,EDDY DE PRETTO,YSEULT,,,PAUSE,ROMANCE MUSIQUE,2021,40,Nino Vella,Charlie Trimbur,Yseult,Eddy de Pretto,2021-09-01,,
193,WERE VANA,,,,CASANOVA,WARNER / WM FR AFFILIATED/PLAY TWO,2021,40,Laconi,,WeRe VaNa,,2020-11-06,,
194,BTS,,,,BUTTER,BIGHIT MUSIC / BIGHIT MUSIC / HYBE,2021,40,Ron Perry,Rob Grimaldi,Ron Perry,Sebastian Garcia,2021-05-21,sample,Smooth Romance - Ph0ton
195,SAM'S,HATIK,,,PARADISE,BELIEVE / PLAY TWO,2021,40,Mit (FRA),,Nakk Mendosa,Hatik,2021-10-01,,
196,NEKFEU,,,,ELLE PLEUT,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION POLYDOR,2021,40,Naë Music,Diabi,Nemir,Nekfeu,2019-06-06,interpolation,Saturne - Nekfeu
197,TSEW THE KID,JOK'AIR,,,L'ORAGE - SINGLE,PANENKA MUSIC,2021,40,,,,,,,
198,HATIK,,,,ANGELA,LOW WOOD,2021,40,Medeline,,Hatik,,2019-08-30,interpolation,Angela - Saïan Supa Crew
199,NINHO,,,,PUTANA,REC 118 / MAL LUNE / REC. 118 / MAL LUNE MUSIC,2021,40,Noxious,,Ninho,,2019-03-22,interpolation,Bananza (Belly Dancer) - Akon
200,DJADJA,DINAZ,,,J'RENTRE PAS CHEZ MOI,BELIEVE / CARRÉ MUSIC,2021,40,Dennis Kör,,Dinaz,Djadja,2021-07-20,,
1,CKAY,PRONTO,EUNIQUE,,LOVE NWANTITI,WARNER / WM SOUTH AFRICA,2021,41,CKay,,CKay,,2019-08-29,,
2,OBOY,,,,TDB,BELIEVE / SYNDICATE RECORDS,2021,41,Le Side,,OBOY,,2021-07-02,,
3,FARRUKO,,,,PEPAS,SONY MUSIC ENTERTAINMENT / RCA,2021,41,Sharo Towers,Ghetto,IAmChino,Juan Manuel Gomez,2021-06-24,sample,Dos Tres Trucos - Paola Suárez
4,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2021,41,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
5,THE KID LAROI,,,,STAY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,41,Cashmere Cat,Blake Slatkin,Finatik,Zac,2021-07-09,sample,​sirens r kinda scary - ‍xaev
6,LIL NAS X,,,,INDUSTRY BABY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,41,,,,,,,
7,NAPS,,,,BEST LIFE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,CDR (FRA),,GIMS,Naps,2021-09-29,interpolation,PS5 - Drismer & PCN
8,ED SHEERAN,,,,BAD HABITS,WEA / ATLANTIC RECORDS,2021,41,Ed Sheeran,Fred again..,Ed Sheeran,Fred again..,2021-06-25,sample,Tino x Fumez The Engineer - Plugged In - Fumez The Engineer
9,IMEN ES,,,,FANTÔME,ISLAND DEF JAM / BENDO / FULGU PROD,2021,41,Young Bouba,Abou Debeing,Abou Debeing,Imen Es,2021-10-08,,
10,DOJA CAT,,,,WOMAN,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2021,41,Linden Jay,Yeti Beats,Aynzli Jones,Jidenna,2021-06-25,sample,GO GO [Label Mix] - SkidKiller
11,KOBA LAD,,,,DADDY CHOCOLAT,CAPITOL MUSIC FRANCE / MILLENIUM,2021,41,FD Prod,Chapo,Gazo,Koba LaD,2021-06-18,interpolation,Aller sans retour - Zola
12,NAPS,,,,AVENGERS,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Seezy,,Kalif Hardcore,SCH,2021-10-08,,
13,ELTON JOHN,DUA LIPA,,,COLD HEART,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2021,41,GD8,,KayleeHazel,Elton John,2024-05-24,,
14,HORNET LA FRAPPE,NINHO,,,GASOLINA,REC. 118 / DIEZ PEUFRA,2021,41,Ani Beatz,CG Flow,Ninho,Hornet La Frappe,2021-08-27,,
15,LETO,TIAKOLA,,,MAPESSA,REC118 / REC. 118,2021,41,HoloMobb,Boumidjal,Tiakola,Leto,2021-09-17,,
16,SOSO MANESS,,,,PETROUCHKA,RCA GROUP,2021,41,Junior Alaprod,,PLK,Soso Maness,2021-06-04,interpolation,SUMMER 2021 - L.E.J
17,DJADJA,DINAZ,,,DANS LE RÉSEAU,BELIEVE / CARRÉ MUSIC,2021,41,Mike Btz,,Dinaz,Djadja,2021-09-08,,
18,GLASS ANIMALS,,,,HEAT WAVES,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2021,41,Dave Bayley,,Dave Bayley,,2020-06-29,sample,Guess What’s Back - David0Mario
19,SHOUSE,,,,LOVE TONIGHT,HELL BEACH,2021,41,Shouse,,Jack Madin,Ed Service,2017-12-14,sample,Du-Bye - Digga D
20,DADJU,ANITTA,,,MON SOLEIL,POLYDOR,2021,41,Nyadjiko,,Anitta,Dadju,2021-06-03,,
21,KALASH,GAZO,,,TU LE SAIS,BELIEVE / PLAY TWO,2021,41,Malibu Beatz,Bouba No Time,Gazo,Kalash,2021-07-23,,
22,GAZO,,,,GROKUWA,SONY MUSIC ENTERTAINMENT / BSB PROD,2021,41,Arty (Beatmaker),Noxious,Gazo,,2021-10-08,,
23,KUNGS,,,,NEVER GOING HOME,ISLAND DEF JAM,2021,41,Boys Noize,Kungs,MNDR,Peter Wade,2021-05-21,interpolation,Idol - Mind Enterprises
24,JUL,,,,"PIC ET PIC, ALCOOL ET DRAME",BELIEVE / D'OR ET DE PLATINE,2021,41,Nass Prod,,JuL,,2021-06-25,,
25,NISKA,,,,MAPESS,CAPITOL MUSIC FRANCE / MILLENIUM,2021,41,Dada (FRA),Trent 700,Niska,Chady,2021-10-08,,
26,BOLÉMVN,,,,ÇA CANARDE,CAPITOL MUSIC FRANCE / MILLENIUM,2021,41,Dave (Beatmaker),Banger MelodyZ,Guy2Bezbar,Bolémvn,2021-07-09,,
27,ZIAK,,,,FIXETTE,CAPITOL MUSIC FRANCE / MILLENIUM,2021,41,Focus Beatz,,Ziak,,2020-10-19,interpolation,Shonen - Ziak
28,POLO,PAN,,,ANI KUNI,VIRGIN RECORDS FRANCE / EKLER'O'SHOCK,2021,41,,,,,2021-05-07,,
29,GRADUR,FRANGLISH,,,TRUCS DE CHOSES,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,41,Young Bouba,,Gradur,Franglish,2021-07-30,,
30,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2021,41,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
31,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,41,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
32,ED SHEERAN,,,,SHIVERS,WARNER / ATLANTIC RECORDS UK,2021,41,Ed Sheeran,Fred again..,Ed Sheeran,Kal Lavelle,2021-09-10,sample,A.T.E - Yung Nobre
33,SASSO,,,,ELLE VEUT,CONSTELLATION,2021,41,Akuma Tracks,,Kaza,Sasso,2021-07-09,,
34,NAPS,,,,CHICHA KALOUD,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,CDR (FRA),,Sofiane,Naps,2021-10-08,sample,Friday (Dopamine Re-Edit) - Riton
35,LOST FREQUENCIES,,,,WHERE ARE YOU NOW,SONY MUSIC ENTERTAINMENT / EPIC AMSTERDAM,2021,41,Lost Frequencies,,Joacim Persson,Dag Lundberg,2021-07-30,sample,Everything: 2022 Megamix - Joseph James (DJ)
36,MÅNESKIN,,,,BEGGIN',SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2021,41,Måneskin,Lucio Fabbri,Peggy Farina,Bob Gaudio,2017-12-08,sample,Beggin (Intro) - Bos Flip
37,NAPS,,,,CHIRON,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,CDR (FRA),,Naps,Wejdene,2021-10-08,,
38,THE WEEKND,,,,TAKE MY BREATH,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,41,The Weeknd,Oscar Holter,Oscar Holter,Belly,2021-08-06,sample,damn! we got it bad: you’ll never guess what happens next - leroy
39,LIL NAS X,,,,MONTERO,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,41,Take a Daytrip,,Lil Nas X,,,,
40,REIK,ROCCO HUNT,ANA MENA,,A UN PASO DE LA LUNA,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,41,Andrés Torres,El Dandee,Rocco Hunt,Andrés Torres,2021-03-23,,
41,RIM'K,,,,PAPEL,VIRGIN RECORDS FRANCE / FRENESIK,2021,41,SHB,Kimi Tamba on The Beat,SHB,Kimi Tamba on The Beat,2021-08-27,interpolation,Model - RAF Camora
42,LAYLOW,,,,SPECIAL,SONY MUSIC ENTERTAINMENT / DIGITALMUNDO,2021,41,Purple Airlines,,L. LaBorde,,2020-08-21,,
43,NO LIMIT,ORELSAN,NINHO,,MILLIONS,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD/EPIC,2021,41,Skread,Phazz,Ninho,OrelSan,2021-06-18,,
44,BOOBA,,,,MONA LISA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,41,Nassi,Kayna Samet,JSX,Booba,2021-03-04,interpolation,Anesthésie (Outro) - Kalash
45,NAPS,,,,C'EST RIEN C'EST LA RUE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Seezy,,Naps,,2021-09-10,,
46,LIL NAS X,,,,THATS WHAT I WANT,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,41,Ryan Tedder,KBeaZy,KBeaZy,Blake Slatkin,2021-09-17,sample,I Want Misery - Pluffaduff
47,ALONZO,,,,LA SELEÇAO,ISLAND DEF JAM / ONLY PRO,2021,41,JuL,,Naps,JuL,2021-03-26,,
48,NO LIMIT,BOSH,HEUSS L'ENFOIRÉ,,OLA OLA OLA,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD,2021,41,Abiola Sani Agatha,DJ Wiils,Heuss L’enfoiré,Bosh,2021-07-30,,
49,SHAKIRA,,,,DON'T WAIT UP,SONY MUSIC ENTERTAINMENT / RCA,2021,41,Shakira,Ian Kirkpatrick,Emily Warren,Ian Kirkpatrick,2021-07-16,,
50,THERAPIE TAXI,,,,ETÉ 90,WAGRAM / PANENKA MUSIC,2021,41,Vincent Duteuil,Zaoui,,,2021-01-08,,
51,BILLIE EILISH,,,,HAPPIER THAN EVER,POLYDOR / INTERSCOPE RECORDS,2021,41,FINNEAS,,Billie Eilish,FINNEAS,2021-07-30,sample,Away From Here - T.K. Choppa
52,SIA,AMIR,,,1+1,WARNER / MONKEY PUZZLE/ATLANTIC,2021,41,Jesse Shatkin,,Jesse Shatkin,Sia,2021-02-12,,
53,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,41,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
54,DUA LIPA,DABABY,,,LEVITATING,WARNER / WARNER RECORDS,2021,41,,,,,,,
55,J. BALVIN,,,,IN DA GETTO,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,41,Skrillex,Tainy,J Balvin,Skrillex,2021-07-02,sample,Ina Di Ghetto - Yung GreenEyez
56,NAPS,,,,LA DANSE DES BANDITS,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2021,41,Nass Brans,PMR,SCH,Naps,2021-04-02,,
57,OLIVIA RODRIGO,,,,GOOD 4 U,POLYDOR / UNIVERSAL MUSIC,2021,41,Alexander 23,Dan Nigro,Josh Farro,Hayley Williams,2021-05-14,sample,THATS WHAT I WANT - Lil Nas X
58,DINOS,,,,DU MAL À TE DIRE,CAPITOL MUSIC FRANCE / SPKTAQLR,2021,41,Ken & Ryu,,Damso,Dinos,2021-07-02,interpolation,J’ai des choses à te dire - Pearl (FRA)
59,LARRY,,,,DOUBLE L,SONY MUSIC ENTERTAINMENT / GOTHVM RECORDS,2021,41,Dogg SoSo,Mitch Wave,Larry,Leto,2021-10-01,,
60,NINHO,,,,LA VIE QU ON MENE,REC. 118 / MAL LUNE MUSIC,2021,41,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
61,CAMILA CABELLO,,,,DON'T GO YET,SONY MUSIC ENTERTAINMENT / EPIC,2021,41,,,,,,,
62,HATIK,,,,MA P'TITE ÉTOILE,WARNER / WM FR AFFILIATED/PLAY TWO,2021,41,Mit (FRA),,Hatik,,2021-03-12,,
63,TIMAL,,,,FUEGO,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,41,Marso (FRA),Foé (FRA),Timal,,2021-09-30,,
64,JUL,,,,LA BANDITE,D'OR ET DE PLATINE,2021,41,Zaka2054,Abys One,JuL,,2019-06-14,,
65,NAPS,,,,MA WIFE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Zeg P,,Naps,,2021-10-08,,
66,OBOY,,,,LOUIS V,BELIEVE / SYNDICATE RECORDS,2021,41,Aloïs Zandry,Some-1ne,OBOY,,2021-09-08,,
67,KORE,NINHO,,,MON POTO,RCA GROUP / AWA/RCA,2021,41,NASKID,Aurélien Mazin,Ninho,,2021-03-12,,
68,TOM GRENNAN,,,,LITTLE BIT OF LOVE,SONY MUSIC ENTERTAINMENT / INSANITY RECORDS,2021,41,Jamie Scott,LOSTBOY,LOSTBOY,Daniel Bryer,2021-01-08,,
69,OBOY,,,,CABEZA,SYNDICATE RECORDS,2021,41,​mammouth,,OBOY,,2020-07-03,,
70,COLDPLAY,BTS,,,MY UNIVERSE,WARNER / PARLOPHONE UK,2021,41,Max Martin,Oscar Holter,Guy Berryman,Jonny Buckland,2021-09-24,sample,(venus) - 金星 - d e l g a d o 悲伤 (Delgado Shiiro)
71,GAZO,,,,HAINE&SEX,BSB PROD,2021,41,Selecta Killa,,Gazo,Selecta Killa,2021-02-26,,
72,IMAGINE DRAGONS,,,,FOLLOW YOU,POLYDOR / INTERSCOPE RECORDS,2021,41,Joel Little,,Dan Reynolds,Wayne Sermon,2021-03-12,,
73,EVA,,,,BABY BOY,MCA / ALDAM PRODUCTION,2021,41,Sam Heaven,Doubtless,Bramsito,Eva,2021-10-01,,
74,IMAGINE DRAGONS,,,,WRECKED,POLYDOR / INTERSCOPE RECORDS,2021,41,Imagine Dragons,,Dan Reynolds,Wayne Sermon,2021-07-02,,
75,JUL,,,,ALORS LA ZONE,BELIEVE / D'OR ET DE PLATINE,2021,41,SMR (FRA),,JuL,,2021-06-07,,
76,MHD,,,,AFRO TRAP PART. 11,CAPITOL MUSIC FRANCE / CAPITOL,2021,41,S2keyz,,MHD,,2021-05-27,,
77,TINLICKER,,,,BECAUSE YOU MOVE ME,SONY MUSIC ENTERTAINMENT / B1,2021,41,Thomas Helsloot,Jordi van Achthoven,Yael Watchman,Thomas Helsloot,2017-07-31,,
78,LOUANE,,,,AIMER À MORT,ISLAND DEF JAM,2021,41,P3GASE,,Louane,,2020-10-23,,
79,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA (NEK),2021,41,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
80,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2021,41,Le Side,,OBOY,,2019-07-12,,
81,MIG,,,,30 SEPTEMBRE,VIRGIN RECORDS FRANCE / VIRGIN RECORDS,2021,41,Ortega (FRA),,Mig,,2021-10-05,,
82,TIAKOLA,,,,ÉTINCELLE,SONY MUSIC ENTERTAINMENT / WATI-B,2021,41,Flem,,Tiakola,Gazo,2021-09-09,,
83,CENTRAL CEE,,,,OBSESSED WITH YOU,WARNER / CENTRAL CEE,2021,41,Nastylgia,,​Mura Masa,PinkPantheress,2021-09-10,sample,Stay Home - American Football
84,NAPS,,,,ARTISTE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Niko (FRA),,Naps,,2021-10-08,,
85,BILLIE EILISH,,,,BORED,POLYDOR / UNIVERSAL MUSIC,2021,41,FINNEAS,,Billie Eilish,Aron Forbes,2017-03-30,,
86,TAYC,,,,DIS MOI COMMENT.,BELIEVE / PLAY TWO,2021,41,Nyadjiko,,Tayc,,2021-07-09,,
87,MHD,,,,POLOLO,CAPITOL MUSIC FRANCE / CAPITOL,2021,41,Washy,StillNaS,Tiakola,MHD,2021-07-14,,
88,LISA,,,,MONEY,POLYDOR / UNIVERSAL MUSIC,2021,41,Vince (KOR),Boombby,R.Tee,24,2021-09-10,sample,she giddied up!! someone help her - lanelanelane
89,JOÉ DWÈT FILÉ,,,,C'EST TOI,SONY MUSIC ENTERTAINMENT / DF EMPIRE,2021,41,,,Joé Dwèt Filé,,2021-09-24,,
90,DUA LIPA,,,,FEVER,WARNER / WARNER RECORDS,2021,41,Ian Kirkpatrick,Tristan Salvati,Dua Lipa,Julia Michaels,2020-10-29,sample,Doing Fine - Synnie
91,NAPS,,,,OKAY OKAY,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Voluptyk,,Naps,,2021-10-08,,
92,SOOLKING,,,,BYE BYE,CAPITOL MUSIC FRANCE / CAPITOL,2021,41,Nyadjiko,,Tayc,Soolking,2021-09-10,,
93,NAPS,,,,NOUS AUSSI,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Niko (FRA),,Naps,,2021-10-08,,
94,NINHO,,,,TOUT EN GUCCI,REC. 118 / MAL LUNE MUSIC,2021,41,Lil Ben,,Ninho,,2020-10-30,,
95,NAPS,,,,J'DIS CA J'DIS RIEN,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,CDR (FRA),,Naps,,2021-10-08,,
96,NAPS,,,,AMBIANCE VANDALE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Skalpovich,,Naps,,2021-10-08,,
97,KENDJI GIRAC,,,,DANS MES BRAS,ISLAND DEF JAM,2021,41,Renaud Rebillaud,,Dadju,Kendji Girac,2020-10-09,,
98,SOPRANO,,,,DINGUE,WARNER / REC. 118,2021,41,Djaresma,,Soprano,,2021-06-24,interpolation,Take on Me - a-ha
99,TOM ODELL,,,,ANOTHER LOVE,SONY MUSIC CATALOGUE / ITNO/COLUMBIA,2021,41,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
100,DAMSO,,,,?. MOROSE,TRENTE-QUATRE CENTIMES,2021,41,Jim Henderson,Jean-Marie Aerts,Damso,Jim Henderson,2021-04-29,,
101,CLARA LUCIANI,,,,LE RESTE,ROMANCE MUSIQUE,2021,41,Sage,Pierrick Devin,Sage,Clara Luciani,2021-04-09,,
102,LACRIM,,,,L'IMMORTALE,CAPITOL MUSIC FRANCE / PLATA O PLOMO RECORDS,2021,41,Famillionaire,Aurélien Mazin,Lacrim,,2021-09-22,,
103,TAYC,,,,LE TEMPS,PLAY TWO,2021,41,Tayc,Nyadjiko,Tayc,,2021-02-26,interpolation,SUMMER 2021 - L.E.J
104,CLARA LUCIANI,,,,RESPIRE ENCORE,ROMANCE MUSIQUE,2021,41,Pierrick Devin,Breakbot,Sage,Clara Luciani,2021-06-11,,
105,AVA MAX,,,,EVERYTIME I CRY,WARNER / ATLANTIC RECORDS,2021,41,Sean Myer,Cirkut,Carol Ades,Ava Max,2021-06-08,sample,EveryTime I Cry - VАNGAL
106,RITON,,,,FRIDAY,SONY MUSIC ENTERTAINMENT / MINISTRY OF SOUND RECORDINGS,2021,41,Dopamine,Riton,Renny Wilson,Hugh Brankin,2021-01-15,sample,Push the Feeling On - Nightcrawlers
107,DJADJA,DINAZ,,,MANÈGE,BELIEVE / CARRÉ MUSIC,2021,41,Léo Brousset,Latimer,Dinaz,Djadja,2021-07-02,,
108,LOST FREQUENCIES,,,,RISE,SONY MUSIC ENTERTAINMENT / EPIC AMSTERDAM,2021,41,Lost Frequencies,,Lost Frequencies,,2021-03-19,,
109,SCH,JUL,,,MODE AKIMBO,REC118 / REC. 118,2021,41,Zeg P,,JuL,SCH,2021-03-19,interpolation,Quoi - SCH
110,DOJA CAT,,,,KISS ME MORE,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2021,41,Yeti Beats,Rogét Chahayed,Carter Lang,Doja Cat,2021-04-09,sample,​call me - ‍xaev
111,LETO,,,,0.17,REC118 / REC. 118,2021,41,Jo Beatz (FRA),,Kepler,Ismo Z17,2018-04-06,,
112,NAPS,,,,JET PRIVÉ,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Niko (FRA),,Naps,,2021-10-08,,
113,ONEREPUBLIC,,,,RUN,POLYDOR,2021,41,Tyler Spry,John Nathaniel,Tyler Spry,John Nathaniel,2021-05-05,,
